rebalance_date,quarter_key,code,active_quarter_key,effective_data_flag,rebalance_stock_pool_flag,liquidity_top_80_flag,market_cap_top_80_flag,avg_traded_amount_lookback,avg_traded_volume_lookback,market_cap,circulating_market_cap,y_quarter_avg_daily_return_close,y_quarter_end_date,y_year_avg_daily_return_close,y_year_end_date,income__operating_revenue,income__interest_income,income__interest_expense,income__commission_income,income__commission_expense,income__investment_income,income__operating_profit,income__total_profit,income__income_tax_expense,income__net_profit,income__np_parent_company_owners,income__minority_profit,cash_flow__cash_and_equivalents_at_end,cash_flow__cash_equivalent_increase,cash_flow__cash_equivalents_at_beginning,cash_flow__invest_cash_paid,cash_flow__net_invest_cash_flow,cash_flow__net_operate_cash_flow,cash_flow__staff_behalf_paid,cash_flow__subtotal_invest_cash_inflow,cash_flow__subtotal_invest_cash_outflow,cash_flow__subtotal_operate_cash_inflow,cash_flow__subtotal_operate_cash_outflow,cash_flow__net_finance_cash_flow,cash_flow__interest_and_commission_cashin,cash_flow__invest_withdrawal_cash,cash_flow__subtotal_finance_cash_outflow,cash_flow__fix_intan_other_asset_acqui_cash,cash_flow__net_loan_and_advance_increase,cash_flow__tax_payments,cash_flow__invest_proceeds,cash_flow__exchange_rate_change_effect,indicator__eps,indicator__adjusted_profit,indicator__operating_profit,indicator__value_change_profit,indicator__roe,indicator__inc_return,indicator__roa,indicator__net_profit_margin,indicator__expense_to_total_revenue,indicator__operation_profit_to_total_revenue,indicator__net_profit_to_total_revenue,indicator__ocf_to_revenue,indicator__inc_total_revenue_annual,indicator__inc_revenue_annual,indicator__inc_operation_profit_annual,indicator__inc_net_profit_annual,indicator__inc_net_profit_to_shareholders_annual,balance__cash_equivalents,balance__deferred_tax_assets,balance__lend_capital,balance__paidin_capital,balance__retained_profit,balance__total_assets,balance__total_liability,balance__total_owner_equities,balance__capital_reserve_fund,balance__equities_parent_company_owners,balance__ordinary_risk_reserve_fund,balance__surplus_reserve_fund,balance__taxs_payable,balance__salaries_payable,bank_indicator__Nonperforming_loan_rate,bank_indicator__Nonperforming_loan_rate__source_year,bank_indicator__capital_adequacy_ratio,bank_indicator__capital_adequacy_ratio__source_year,bank_indicator__core_level_capital_adequacy_ratio,bank_indicator__core_level_capital_adequacy_ratio__source_year,bank_indicator__cost_to_income_ratio,bank_indicator__cost_to_income_ratio__source_year,bank_indicator__deposit_loan_ratio,bank_indicator__deposit_loan_ratio__source_year,bank_indicator__net_interest_margin,bank_indicator__net_interest_margin__source_year,bank_indicator__non_interest_income_ratio,bank_indicator__non_interest_income_ratio__source_year,bank_indicator__non_performing_loan_provision_coverage,bank_indicator__non_performing_loan_provision_coverage__source_year,bank_indicator__total_deposit,bank_indicator__total_deposit__source_year,bank_indicator__total_loan,bank_indicator__total_loan__source_year,bank_indicator__weighted_risky_asset,bank_indicator__weighted_risky_asset__source_year,derived__log_total_assets,derived__staff_cash_to_operating_revenue,derived__investment_income_to_operating_revenue
2019-10-31,2019q3,600919.XSHG,2019q3,1,1,1,1,278136962.950000,59783572.300000,816.1947,806.387,-0.0014279556,2020-04-30,0.0001911883,2021-08-31,11303103000.0,20699147000.0,13957440000.0,1630947000.0,57262000.0,2848942000.0,4534669000.0,4531637000.0,379863000.0,4151774000.0,4008904000.0,142870000.0,-24973222000.0,-24973222000.0,0.0,896107652000.0,12200984000.0,-19477087000.0,1326458000.0,908467905000.0,896266921000.0,30826843000.0,50303930000.0,-17869872000.0,14443775000.0,900844906000.0,104126085000.0,159269000.0,43229269000.0,1102705000.0,7544702000.0,172753000.0,0.3473,3984886000.0,1555887000.0,2933026000.0,3.11,3.09,0.2,36.73,59.88,40.12,36.73,-172.32,4.74,4.74,-1.13,-1.07,-2.22,151868345000.0,7696299000.0,24868368000.0,11544480000.0,36419534000.0,2066577444000.0,1931952363000.0,134625081000.0,16152061000.0,131018900000.0,25533051000.0,17034028000.0,3067037000.0,5070345000.0,1.39,2018,12.55,2018,8.61,2018,28.68,2018,78.53,2018,1.8692,2017,27.7569,2018,203.84,2018,1093327642000.0,2018,889208996000.0,2018,1206116984000.0,2018,28.3569149461,0.1173534383,0.2520495478
2019-10-31,2019q3,601128.XSHG,2019q3,1,1,1,1,417170063.000000,83549267.950000,235.1654,220.9425,-0.0014243032,2020-04-30,-0.0004264016,2021-08-31,1666149000.0,2369558000.0,913887000.0,127980000.0,33031000.0,44396000.0,734006000.0,733713000.0,184025000.0,549688000.0,516271000.0,33417000.0,-3492070000.0,-3492070000.0,0.0,10214423000.0,-1657394000.0,-998845000.0,298891000.0,8597916000.0,10255310000.0,8478327000.0,9477172000.0,-867021000.0,2644435000.0,8560616000.0,15414967000.0,40887000.0,4006526000.0,123053000.0,37226000.0,31190000.0,0.1884,516438000.0,621737000.0,96903000.0,3.24,3.24,0.31,32.99,55.95,44.05,32.99,-59.95,5.2,5.2,53.93,26.66,26.62,17493280000.0,1124088000.0,1006626000.0,2740856000.0,3151484000.0,178463954000.0,161349903000.0,17114051000.0,3251174000.0,16195174000.0,3144842000.0,3622838000.0,427760000.0,276980000.0,0.99,2018,15.12,2018,10.49,2018,36.53,2018,82.05,2018,3.43,2018,12.41,2018,445.02,2018,113100856000.0,2018,92795352000.0,2018,125742905000.0,2018,25.9076524794,0.1793903186,0.0266458762
2019-10-31,2019q3,601166.XSHG,2019q3,1,1,1,1,1416337171.800000,110480753.050000,3888.9285,3566.5974,-0.0011449708,2020-04-30,0.0002786159,2021-08-31,46699000000.0,68721000000.0,42315000000.0,13739000000.0,1143000000.0,5064000000.0,21813000000.0,21877000000.0,2619000000.0,19258000000.0,19031000000.0,227000000.0,48035000000.0,48035000000.0,0.0,505200000000.0,164246000000.0,-177289000000.0,6129000000.0,670387000000.0,506141000000.0,20791000000.0,198080000000.0,59992000000.0,54867000000.0,647318000000.0,234496000000.0,941000000.0,142531000000.0,1583000000.0,26011000000.0,1086000000.0,0.9161,18908000000.0,21813000000.0,7450000000.0,3.66,3.63,0.28,41.24,53.29,46.71,41.24,-379.64,10.43,10.43,26.4,17.98,17.32,486743000000.0,38297000000.0,140083000000.0,20774000000.0,291433000000.0,6982100000000.0,6443423000000.0,538677000000.0,74928000000.0,530615000000.0,73523000000.0,10684000000.0,11304000000.0,15698000000.0,1.57,2018,12.2,2018,9.3,2018,26.89,2018,88.8171,2018,1.83,2018,39.5674,2018,207.28,2018,3303512000000.0,2018,2934082000000.0,2018,4734315000000.0,2018,29.5743708471,0.1312447804,0.1084391529
2019-10-31,2019q3,601169.XSHG,2019q3,1,1,1,1,327422899.600000,85007256.650000,1171.3213,1010.9398,-0.0009577446,2020-04-30,-0.0002674658,2021-08-31,15378000000.0,28021000000.0,15308000000.0,1588000000.0,321000000.0,1583000000.0,6024000000.0,6010000000.0,738000000.0,5272000000.0,5216000000.0,56000000.0,-23168000000.0,-23168000000.0,0.0,67359000000.0,980000000.0,-39512000000.0,1414000000.0,68707000000.0,67727000000.0,27291000000.0,66803000000.0,14696000000.0,23016000000.0,58001000000.0,61678000000.0,368000000.0,42949000000.0,1931000000.0,10695000000.0,668000000.0,0.2467,5227000000.0,6024000000.0,1378000000.0,2.6,2.61,0.2,34.28,60.83,39.17,34.28,-256.94,-2.45,-2.45,-29.09,-19.7,-20.18,216998000000.0,16771000000.0,55663000000.0,21143000000.0,71287000000.0,2680267000000.0,2474936000000.0,205331000000.0,43885000000.0,203521000000.0,30844000000.0,15637000000.0,3700000000.0,3568000000.0,1.46,2018,12.07,2018,8.93,2018,25.19,2018,91.0394,2018,1.88,2018,17.9048,2018,217.51,2018,1386006000000.0,2018,1261811000000.0,2018,1967050000000.0,2018,28.6169375324,0.0919495383,0.1029392639
2019-10-31,2019q3,601229.XSHG,2019q3,1,1,1,1,343791718.100000,53284696.800000,1325.4691,630.1716,-0.0010585618,2020-04-30,-0.0003090353,2021-08-31,12730712000.0,20134485000.0,12407074000.0,1766208000.0,212828000.0,2651987000.0,6292099000.0,6367458000.0,711029000.0,5656429000.0,5645593000.0,10836000.0,-18141229000.0,-18141229000.0,0.0,199893323000.0,7106610000.0,-63575836000.0,1308857000.0,207120850000.0,200014240000.0,12170721000.0,75746557000.0,37887830000.0,16963078000.0,200241838000.0,182128972000.0,120917000.0,33058410000.0,3681552000.0,6869139000.0,440167000.0,0.3974,5577390000.0,2865823000.0,3406029000.0,3.32,3.28,0.26,44.43,50.58,49.42,44.43,-499.39,4.91,4.91,-1.5,-0.84,-0.85,158826611000.0,11290237000.0,135838621000.0,14206529000.0,49040688000.0,2187559376000.0,2013755403000.0,173803973000.0,22052934000.0,173284271000.0,28429259000.0,36273686000.0,3846616000.0,3894982000.0,1.14,2018,13.0,2018,9.83,2018,20.52,2018,81.61,2018,1.81,2018,31.79,2018,332.95,2018,1042489605000.0,2018,850695655000.0,2018,1435652196000.0,2018,28.4138075981,0.1028109818,0.2083141147
2019-10-31,2019q3,601288.XSHG,2019q3,1,1,1,1,782927930.600000,320330575.450000,12739.3824,10703.6127,-0.0004042579,2020-04-30,-0.0001924117,2021-08-31,151802000000.0,217734000000.0,94893000000.0,23405000000.0,4447000000.0,4380000000.0,71675000000.0,71460000000.0,12041000000.0,59419000000.0,59226000000.0,193000000.0,324082000000.0,324082000000.0,0.0,524281000000.0,12239000000.0,112649000000.0,26689000000.0,540178000000.0,527939000000.0,673542000000.0,560893000000.0,195611000000.0,201567000000.0,474759000000.0,318165000000.0,2697000000.0,331873000000.0,8492000000.0,64676000000.0,3583000000.0,0.1692,59028000000.0,62527000000.0,6530000000.0,3.24,3.23,0.24,39.14,52.78,47.22,39.14,74.21,1.1,1.1,1.29,-1.38,-1.61,3046371000000.0,125495000000.0,537837000000.0,349983000000.0,732608000000.0,24870961000000.0,22947501000000.0,1923460000000.0,173556000000.0,1917649000000.0,277106000000.0,154286000000.0,53503000000.0,47483000000.0,1.59,2018,15.12,2018,11.55,2018,31.27,2018,68.835,2018,2.33,2018,20.1855,2018,252.18,2018,17346290000000.0,2018,11940322000000.0,2018,13712894000000.0,2018,30.8447220139,0.1758145479,0.0288533748
2019-10-31,2019q3,601328.XSHG,2019q3,1,1,1,1,466354369.700000,122035658.500000,4166.139,2201.9735,-0.0006985302,2020-04-30,-0.0002305024,2021-08-31,58113000000.0,92839000000.0,56574000000.0,12375000000.0,1039000000.0,3346000000.0,19902000000.0,20027000000.0,2449000000.0,17578000000.0,17398000000.0,180000000.0,54861000000.0,54861000000.0,0.0,157285000000.0,-26701000000.0,60921000000.0,6671000000.0,136994000000.0,163695000000.0,128748000000.0,67827000000.0,17811000000.0,84059000000.0,112701000000.0,30511000000.0,6410000000.0,86996000000.0,3618000000.0,24390000000.0,2830000000.0,0.2343,17351000000.0,10563000000.0,5212000000.0,2.33,2.33,0.18,30.25,65.75,34.25,30.25,104.83,3.63,3.63,-19.22,-19.37,-19.74,943846000000.0,25268000000.0,568437000000.0,74263000000.0,160664000000.0,9932879000000.0,9150055000000.0,782824000000.0,113663000000.0,775337000000.0,117232000000.0,204439000000.0,12947000000.0,6353000000.0,1.49,2018,14.37,2018,11.16,2018,31.5,2018,84.7976,2018,1.51,2018,38.4408,2018,173.13,2018,5724489000000.0,2018,4854228000000.0,2018,5690542000000.0,2018,29.9268714815,0.1147935918,0.0575774784
2019-10-31,2019q3,601398.XSHG,2019q3,1,1,1,1,859020746.950000,215444712.750000,21063.6098,15934.0818,-0.0010848556,2020-04-30,-0.0002736227,2021-08-31,204027000000.0,266983000000.0,113138000000.0,40358000000.0,4224000000.0,2172000000.0,103167000000.0,103945000000.0,19947000000.0,83998000000.0,83781000000.0,217000000.0,196830000000.0,196830000000.0,0.0,646061000000.0,-233316000000.0,370409000000.0,29068000000.0,429505000000.0,662821000000.0,749894000000.0,379485000000.0,30408000000.0,321123000000.0,428167000000.0,425434000000.0,14529000000.0,349461000000.0,14727000000.0,,29329000000.0,0.2351,83375000000.0,103167000000.0,1328000000.0,3.31,3.29,0.28,41.17,49.43,50.57,41.17,181.55,-1.63,-1.63,-2.52,-2.33,-2.5,3928922000000.0,58635000000.0,629736000000.0,356407000000.0,1368247000000.0,30426381000000.0,27755753000000.0,2670628000000.0,151968000000.0,2654896000000.0,279361000000.0,262239000000.0,88347000000.0,29089000000.0,1.52,2018,15.39,2018,12.98,2018,23.91,2018,71.0,2018,2.36,2018,26.0111,2018,175.76,2018,21408934000000.0,2018,15419905000000.0,2018,17190992000000.0,2018,31.0463311441,0.1424713396,0.0106456498
2019-10-31,2019q3,601577.XSHG,2019q3,1,0,0,1,128999924.400000,18957638.700000,302.4654,87.9874,-0.0010442394,2020-04-30,0.0002325927,2021-08-31,4243694000.0,6540869000.0,3404011000.0,566154000.0,147817000.0,432845000.0,1943241000.0,1944513000.0,412867000.0,1531646000.0,1476291000.0,55355000.0,-7879495000.0,-7879495000.0,0.0,-65628670000.0,1355276000.0,-15446499000.0,556996000.0,-64175341000.0,-65530617000.0,11199208000.0,26645707000.0,6186372000.0,4344496000.0,-66963292000.0,44813752000.0,98053000.0,17169480000.0,527292000.0,2787612000.0,25356000.0,0.4315,1471126000.0,1255143000.0,682254000.0,4.48,4.47,0.26,36.09,54.21,45.79,36.09,-363.99,7.29,7.29,19.54,16.95,13.33,44970838000.0,2326125000.0,1115473000.0,3421554000.0,15564912000.0,591913352000.0,557127125000.0,34786227000.0,5900177000.0,33675427000.0,6502918000.0,2021865000.0,1164998000.0,795831000.0,1.29,2018,12.24,2018,9.53,2018,34.12,2018,59.26,2018,2.45,2018,17.1493,2018,275.4,2018,341202398000.0,2018,204403060000.0,2018,326361334000.0,2018,27.1066260963,0.1312526304,0.1019972222
2019-10-31,2019q3,601997.XSHG,2019q3,1,1,1,1,171329174.800000,26999244.150000,294.1278,280.5833,-0.0012900507,2020-04-30,-0.0004894088,2021-08-31,4055951000.0,6557331000.0,3301888000.0,370723000.0,76622000.0,443125000.0,1976900000.0,1979226000.0,292532000.0,1686694000.0,1653485000.0,33209000.0,-4396289000.0,-4396289000.0,0.0,123896814000.0,-731661000.0,-5801778000.0,544921000.0,123395811000.0,124127472000.0,4664876000.0,10466654000.0,2138531000.0,4178617000.0,120181428000.0,26084872000.0,230658000.0,6124341000.0,304293000.0,3214248000.0,-1381000.0,0.5138,1646151000.0,1976900000.0,496650000.0,4.48,4.46,0.31,41.59,51.26,48.74,41.59,-143.04,25.49,25.49,47.34,19.98,22.54,45503179000.0,2509855000.0,60443000.0,3218029000.0,16820309000.0,552718354000.0,513748019000.0,38970335000.0,3942512000.0,37739009000.0,6051461000.0,2477507000.0,736599000.0,997243000.0,1.35,2018,12.97,2018,9.61,2018,26.73,2018,54.5,2018,2.33,2018,12.4876,2018,266.05,2018,312478883000.0,2018,170304666000.0,2018,316930230000.0,2018,27.0381144031,0.1343509821,0.1092530457
2019-10-31,2019q3,601998.XSHG,2019q3,1,1,1,1,247321918.750000,58310568.850000,2999.7038,1955.7873,-0.0014491908,2020-04-30,-0.0004079654,2021-08-31,49237000000.0,65741000000.0,35649000000.0,16187000000.0,1417000000.0,3126000000.0,14855000000.0,14845000000.0,2138000000.0,12707000000.0,12445000000.0,262000000.0,-4710000000.0,-4710000000.0,0.0,477623000000.0,27702000000.0,32160000000.0,5524000000.0,506240000000.0,478538000000.0,159356000000.0,127196000000.0,-68712000000.0,86008000000.0,506051000000.0,192004000000.0,915000000.0,119212000000.0,6181000000.0,72000000.0,4140000000.0,0.2543,12431000000.0,14855000000.0,4418000000.0,2.68,2.68,0.2,25.81,69.83,30.17,25.81,65.32,7.65,7.65,-19.85,-17.67,-17.53,479173000000.0,29616000000.0,176209000000.0,48935000000.0,207987000000.0,6461910000000.0,5975905000000.0,486005000000.0,58977000000.0,470808000000.0,74255000000.0,34450000000.0,8180000000.0,10753000000.0,1.77,2018,12.47,2018,8.62,2018,30.57,2018,54.1,2018,2.31,2018,31.5,2018,157.98,2018,3649611000000.0,2018,3608412000000.0,2018,4677713000000.0,2018,29.4969460557,0.1121920507,0.0634888397
2019-10-31,2019q3,603323.XSHG,2019q3,1,0,1,0,133430596.950000,33779901.450000,94.3003,45.9085,-0.0013274308,2020-04-30,0.0000642876,2021-08-31,865220000.0,1277117000.0,562262000.0,70582000.0,26843000.0,57637000.0,268719000.0,278462000.0,29627000.0,248835000.0,247816000.0,1019000.0,-2954949000.0,-2954949000.0,0.0,16376377000.0,-1146876000.0,-1684701000.0,138505000.0,15288883000.0,16435759000.0,6557823000.0,8242524000.0,-121934000.0,1377773000.0,15123469000.0,6496101000.0,59382000.0,4477509000.0,116402000.0,163732000.0,-1438000.0,0.1374,239575000.0,163912000.0,103004000.0,2.21,2.14,0.2,28.76,68.94,31.06,28.76,-194.71,-0.52,-0.52,-33.12,-31.12,-31.42,13695643000.0,497747000.0,2978486000.0,1803064000.0,1206447000.0,126178287000.0,114704978000.0,11473309000.0,2290369000.0,11360131000.0,2362194000.0,3142856000.0,126872000.0,286303000.0,1.31,2018,14.89,2018,10.99,2018,34.18,2018,71.92,2018,2.84,2018,14.7714,2018,248.18,2018,82747957000.0,2018,59390720000.0,2018,80956209000.0,2018,25.5609617200,0.1600806731,0.0666154273
2020-04-30,2020q1,600015.XSHG,2019q4,1,1,1,1,90835370.810000,19914952.000000,1009.4019,841.1682,0.0004533329,2020-08-31,-0.0000930275,2022-08-31,22855000000.0,34596000000.0,16498000000.0,4755000000.0,902000000.0,385000000.0,7770000000.0,7825000000.0,1086000000.0,6739000000.0,6661000000.0,78000000.0,-42178000000.0,-42178000000.0,0.0,-593631000000.0,818000000.0,-42653000000.0,3981000000.0,-592362000000.0,-593180000000.0,23045000000.0,65698000000.0,-105000000.0,31822000000.0,-602670000000.0,105000000.0,451000000.0,52975000000.0,2637000000.0,10005000000.0,-238000000.0,0.4329,6624000000.0,6926000000.0,831000000.0,2.52,2.5,0.22,29.49,66.0,34.0,29.49,-186.62,3.5,3.5,23.67,41.87,41.69,208849000000.0,8574000000.0,23461000000.0,15387000000.0,87486000000.0,3020789000000.0,2751452000000.0,269337000000.0,53292000000.0,267588000000.0,34706000000.0,15662000000.0,5572000000.0,6647000000.0,1.83,2019,13.89,2019,9.25,2019,30.59,2019,98.86,2019,2.51,2019,23.81,2019,141.92,2019,1671276000000.0,2019,1872602000000.0,2019,2260986000000.0,2019,28.7365391715,0.1741850799,0.0168453292
2020-04-30,2020q1,600016.XSHG,2019q4,1,1,1,1,392859346.176500,97339659.350000,2578.7844,2088.7191,0.0001969706,2020-08-31,-0.0005300321,2022-08-31,47313000000.0,64355000000.0,37713000000.0,14189000000.0,1377000000.0,4315000000.0,9688000000.0,9576000000.0,762000000.0,8814000000.0,8290000000.0,524000000.0,39868000000.0,39868000000.0,0.0,345359000000.0,-65608000000.0,34729000000.0,8825000000.0,281896000000.0,347504000000.0,283117000000.0,248388000000.0,71361000000.0,70477000000.0,260580000000.0,190740000000.0,2145000000.0,198619000000.0,4314000000.0,21240000000.0,-614000000.0,0.1893,8175000000.0,2555000000.0,6041000000.0,1.64,1.62,0.14,18.63,79.52,20.48,18.63,73.4,5.44,5.44,-42.28,-37.68,-40.39,424335000000.0,36050000000.0,248565000000.0,43782000000.0,218746000000.0,6681841000000.0,6151012000000.0,530829000000.0,57411000000.0,518845000000.0,81657000000.0,45162000000.0,22362000000.0,10663000000.0,1.56,2019,13.17,2019,8.89,2019,26.74,2019,95.8913,2019,2.14,2019,45.72,2019,155.5,2019,3637034000000.0,2019,3487601000000.0,2019,5117026000000.0,2019,29.5304146643,0.1865237884,0.0912011498
2020-04-30,2020q1,600036.XSHG,2019q4,1,1,1,1,1207025010.596000,48568379.100000,8849.6438,7238.6966,0.0016226255,2020-08-31,0.0004059142,2022-08-31,61973000000.0,73570000000.0,31704000000.0,16451000000.0,2117000000.0,3838000000.0,18387000000.0,18457000000.0,2795000000.0,15662000000.0,15628000000.0,34000000.0,10601000000.0,10601000000.0,0.0,364745000000.0,-59908000000.0,58164000000.0,14179000000.0,313763000000.0,373671000000.0,97810000000.0,39646000000.0,9678000000.0,80804000000.0,309474000000.0,89027000000.0,8880000000.0,-18821000000.0,5457000000.0,319000000.0,2667000000.0,0.6197,15420000000.0,13470000000.0,4101000000.0,2.59,2.55,0.21,25.27,70.33,29.67,25.27,93.85,-10.74,-10.74,-45.64,-41.78,-41.31,674009000000.0,65151000000.0,307433000000.0,25220000000.0,321610000000.0,7417240000000.0,6799533000000.0,617707000000.0,67523000000.0,611301000000.0,90151000000.0,62291000000.0,19069000000.0,11638000000.0,1.16,2019,15.54,2019,11.95,2019,32.09,2019,92.6973,2019,2.59,2019,35.82,2019,426.78,2019,4844422000000.0,2019,4490650000000.0,2019,4606786000000.0,2019,29.6348281363,0.2287931841,0.0619301954
2020-04-30,2020q1,600908.XSHG,2019q4,1,0,0,0,35644152.083500,8953017.150000,93.5221,85.8605,0.0025346777,2020-08-31,0.0006239574,2022-08-31,975155000.0,1670382000.0,895691000.0,38001000.0,15158000.0,140189000.0,311906000.0,310464000.0,24394000.0,286070000.0,289908000.0,-3838000.0,-4510554000.0,-4510554000.0,0.0,1781554000.0,52347000.0,-4147321000.0,152076000.0,1897092000.0,1844745000.0,329816000.0,4477137000.0,-414673000.0,1652265000.0,1849286000.0,2910000000.0,63191000.0,1188471000.0,110496000.0,47766000.0,-907000.0,0.1569,287764000.0,135774000.0,171545000.0,2.52,2.51,0.18,29.34,68.01,31.99,29.34,-425.3,7.3,7.3,-16.52,-9.66,-8.14,15920498000.0,850857000.0,390802000.0,1848259000.0,828746000.0,161912124000.0,150181876000.0,11730248000.0,955888000.0,11649445000.0,2054694000.0,5224746000.0,220840000.0,63890000.0,1.21,2019,15.85,2019,10.2,2019,29.66,2019,66.25,2019,2.02,2019,16.2517,2019,288.18,2019,131358121000.0,2019,84930666000.0,2019,113931625000.0,2019,25.8103195806,0.1559505925,0.1437607355
2020-04-30,2020q1,601577.XSHG,2019q4,1,1,1,1,66549812.404500,11339549.450000,268.592,78.1336,0.0026093251,2020-08-31,0.0001062904,2022-08-31,4615339000.0,6738018000.0,3402922000.0,484075000.0,13404000.0,425921000.0,1195603000.0,1169688000.0,147548000.0,1022140000.0,932414000.0,89726000.0,7872387000.0,7872387000.0,0.0,195986218000.0,14177625000.0,-11559013000.0,582091000.0,210569263000.0,196391638000.0,6791154000.0,18350167000.0,5265103000.0,5380383000.0,208491220000.0,38755808000.0,405420000.0,10626214000.0,536806000.0,2075631000.0,-11328000.0,0.2725,939229000.0,387121000.0,791442000.0,2.51,2.53,0.17,22.15,74.1,25.9,22.15,-250.45,8.76,8.76,-38.47,-33.27,-36.84,54211859000.0,2561962000.0,1129807000.0,3421554000.0,15278311000.0,601997736000.0,560164510000.0,41833226000.0,5900177000.0,40632699000.0,7721936000.0,2021865000.0,1140126000.0,1012851000.0,1.22,2019,13.25,2019,9.16,2019,30.72,2019,66.8,2019,2.6,2019,22.4292,2019,279.98,2019,392016698000.0,2019,260322832000.0,2019,379212888000.0,2019,27.1235195215,0.1261209632,0.0922837954
2020-04-30,2020q1,601988.XSHG,2019q4,1,1,1,1,257279216.666500,105198443.000000,10244.6951,7334.6399,0.0001108866,2020-08-31,0.0001309201,2022-08-31,132849000000.0,188555000000.0,92125000000.0,22429000000.0,4433000000.0,2494000000.0,36191000000.0,36214000000.0,5569000000.0,30645000000.0,27826000000.0,2819000000.0,90019000000.0,90019000000.0,0.0,746977000000.0,-12723000000.0,76461000000.0,20160000000.0,750706000000.0,763429000000.0,243438000000.0,166977000000.0,29909000000.0,181445000000.0,715600000000.0,357969000000.0,16414000000.0,216160000000.0,10524000000.0,31555000000.0,-3628000000.0,0.0945,27721000000.0,36191000000.0,7912000000.0,1.5,1.49,0.14,23.07,72.76,27.24,23.07,57.55,-4.84,-4.84,-40.94,-38.47,-38.89,2644276000000.0,44029000000.0,744572000000.0,294388000000.0,776940000000.0,22769744000000.0,20793048000000.0,1976696000000.0,136012000000.0,1851701000000.0,250100000000.0,174762000000.0,59102000000.0,35906000000.0,1.37,2019,15.59,2019,11.3,2019,28.0,2019,82.6221,2019,1.89,2019,31.85,2019,182.86,2019,15817548000000.0,2019,13068785000000.0,2019,14123915000000.0,2019,30.7564537531,0.1517512364,0.0187731936
2020-04-30,2020q1,002142.XSHE,2020q1,1,1,1,1,774425085.185500,39473865.150000,1466.1798,1464.4197,0.0043682616,2020-08-31,0.0006707897,2022-08-31,10859970000.0,12789114000.0,7282527000.0,2754393000.0,128192000.0,2786343000.0,4193543000.0,4188748000.0,173132000.0,4015616000.0,4001741000.0,13875000.0,49196017000.0,7144265000.0,42051752000.0,253596219000.0,-7785531000.0,59542932000.0,4571806000.0,246010226000.0,253795757000.0,198841765000.0,139298833000.0,-45107041000.0,12816231000.0,242296020000.0,105447041000.0,199538000.0,55997930000.0,486351000.0,3713932000.0,493905000.0,0.711,4004204000.0,4193543000.0,2719098000.0,3.88,3.88,0.29,36.98,61.39,38.61,36.98,548.28,13.98,13.98,27.58,33.2,33.29,135631558000.0,4403969000.0,2344258000.0,5628330000.0,44661901000.0,1438948115000.0,1332531366000.0,106416749000.0,18785134000.0,105975610000.0,10955365000.0,7249585000.0,3115765000.0,538694000.0,0.78,2019,15.57,2019,9.62,2019,34.32,2019,66.51,2019,2.27,2019,36.612,2019,524.08,2019,779224138000.0,2019,529102000000.0,2019,885202000000.0,2019,27.9949334869,0.4209777743,0.2565700458
2020-04-30,2020q1,002807.XSHE,2020q1,1,0,0,0,39381386.745000,14313641.200000,90.1377,89.5233,0.0012721195,2020-08-31,0.0004635499,2022-08-31,851218000.0,1279437000.0,631276000.0,30910000.0,5515000.0,250390000.0,151719000.0,150006000.0,-60584000.0,210590000.0,210072000.0,518000.0,1755278000.0,-286225000.0,2041503000.0,14294470000.0,-3274684000.0,-880466000.0,172219000.0,11040867000.0,14315551000.0,2533157000.0,3413622000.0,3866998000.0,1057923000.0,10848605000.0,2870000000.0,21081000.0,3418196000.0,72627000.0,192232000.0,1927000.0,0.0967,210979000.0,419650000.0,173662000.0,1.77,1.78,0.16,24.74,29.93,17.82,24.74,-103.44,3.81,3.81,-63.34,-43.55,-44.12,10336857000.0,1205431000.0,248489000.0,2171992000.0,3221400000.0,131723866000.0,119619854000.0,12104011000.0,924605000.0,11988042000.0,1526195000.0,3370609000.0,107773000.0,317534000.0,1.83,2019,15.29,2019,14.16,2019,31.66,2019,75.39,2019,2.46,2019,27.374,2019,259.13,2019,95288357000.0,2019,70311168000.0,2019,82848749200.0,2019,25.6039736442,0.2023206746,0.2941549638
2020-04-30,2020q1,002839.XSHE,2020q1,1,0,1,0,198426877.072500,55896714.900000,99.0551,72.8259,0.0024084403,2020-08-31,0.0004485627,2022-08-31,1005172788.5,1511630313.69,619136134.84,35189114.26,32062788.19,79713896.09,317993376.05,317394885.97,24244319.02,293150566.95,292499592.81,650974.14,3622334214.28,273378014.09,3348956200.19,83200048033.07,-2963941089.23,4616597506.72,417094283.99,80279573441.09,83243514530.32,10182143800.08,5565546293.36,-1385158120.05,1612438887.96,80214288593.32,2840599644.09,43466497.25,2686492523.49,97266574.66,60213896.09,5879716.65,0.1618,279883252.02,317993376.05,91747261.8,2.69,2.58,0.23,29.16,68.36,31.64,29.16,459.28,-3.88,-3.88,93.05,42.5,32.01,11454817967.26,818363966.38,341653804.42,1807575413.0,2146443475.88,127402830259.79,116227229095.87,11175601163.92,862703714.99,11065206115.22,1789898500.51,3539693240.99,81897338.55,337525249.34,1.38,2019,15.1,2019,11.02,2019,31.15,2019,78.64,2019,2.74,2019,17.3945,2019,252.14,2019,92891988458.61,2019,71405979878.94,2019,90051784200.0,2019,25.5706197954,0.4149478465,0.0793036750
