rebalance_date,code,y_quarter_avg_daily_return_close,y_year_avg_daily_return_close,improve__snapshot_delta__derived__log_total_assets,improve__season_yoy_delta__derived__log_total_assets,improve__snapshot_delta__indicator__roe,improve__season_yoy_delta__indicator__roe,improve__snapshot_delta__indicator__inc_net_profit_to_shareholders_annual,improve__season_yoy_delta__indicator__inc_net_profit_to_shareholders_annual,improve__annual_delta__bank_indicator__Nonperforming_loan_rate,improve__annual_delta__bank_indicator__non_performing_loan_provision_coverage,improve__annual_delta__bank_indicator__capital_adequacy_ratio,improve__annual_delta__bank_indicator__core_level_capital_adequacy_ratio,improve__annual_delta__bank_indicator__cost_to_income_ratio,improve__annual_delta__bank_indicator__deposit_loan_ratio,improve__annual_delta__bank_indicator__net_interest_margin,improve__annual_delta__bank_indicator__non_interest_income_ratio,improve__snapshot_delta__derived__staff_cash_to_operating_revenue,improve__season_yoy_delta__derived__staff_cash_to_operating_revenue,improve__snapshot_delta__derived__investment_income_to_operating_revenue,improve__season_yoy_delta__derived__investment_income_to_operating_revenue,improve__snapshot_delta__income__minority_profit,improve__season_yoy_delta__income__minority_profit,improve__snapshot_delta__indicator__eps,improve__season_yoy_delta__indicator__eps
2023-11-01,601398.XSHG,0.0010215343,0.0013204556,0.01845076939999757,0.0,0.29000000000000004,0.0,20.88,0.0,-0.040000000000000036,3.6299999999999955,1.240000000000002,0.7299999999999986,2.080000000000002,-0.5999999999999943,-0.18999999999999995,-2.34,0.010523705900000013,0.0,0.0010285309000000048,0.0,-90000000.0,0.0,0.03190000000000004,0.0
2023-11-01,601577.XSHG,0.0009685343,0.0008063187,0.0,0.06000107250000042,0.0,-0.3799999999999999,0.0,-25.619999999999997,-0.040000000000000036,13.21999999999997,-0.25,0.009999999999999787,-0.14000000000000057,0.5499999999999972,0.010000000000000231,-1.3610000000000007,0.0,0.022128851000000005,0.0,0.03602859100000001,0.0,,0.0,-0.016700000000000048
2023-11-01,601658.XSHG,0.0003787006,0.0006206666,0.012632341999999852,0.1758183618000011,0.27,-0.11999999999999966,23.46,3.84,0.020000000000000018,-33.10000000000002,-0.9599999999999991,-0.5600000000000005,2.3999999999999986,-0.13000000000000256,-0.1599999999999997,2.8297000000000008,0.0230730844,0.013187402799999998,0.027077021000000007,-0.0295859792,-32000000.0,0.0,0.028299999999999992,0.12940000000000007
2023-11-01,601818.XSHG,0.0005580142,0.0009613734,0.0,0.03492975269999832,0.0,-0.89,0.0,10.719999999999999,0.0,0.9099999999999966,-0.41999999999999993,-0.1899999999999995,-0.14000000000000057,1.4806999999999988,-0.15000000000000036,-1.5310999999999986,0.0,0.030129568799999992,0.0,0.11578087399999999,0.0,-84000000.0,0.0,-0.20229999999999998
2023-11-01,601939.XSHG,0.0009605294,0.0012734455,-0.010760131100003179,0.04445206699999815,0.26000000000000023,-0.8099999999999999,23.53,-29.029999999999998,-0.040000000000000036,1.5699999999999932,0.5700000000000003,0.09999999999999964,0.3999999999999986,0.6749999999999972,-0.1200000000000001,-9.5171,0.009713635999999998,0.009902509400000009,-0.005834275100000001,0.07166304689999999,488000000.0,-107000000.0,0.03799999999999998,-0.18529999999999996
2023-11-01,601988.XSHG,0.0011133423,0.0012429971,0.02162627959999952,0.06617835020000129,-0.33999999999999986,0.06999999999999984,-20.549999999999997,-0.6300000000000008,-0.010000000000000009,1.6799999999999784,0.9899999999999984,0.5399999999999991,0.75,0.4000000000000057,0.0,-4.329999999999998,0.005013034299999997,0.04117950100000001,-5.4004499999996125e-05,0.0452932709,521000000.0,10000000.0,-0.026100000000000012,0.006599999999999995
2023-11-01,601997.XSHG,0.000749984,0.0005143277,0.0,0.027152736899999752,0.0,-0.27,0.0,23.15,0.0,-10.169999999999959,0.1999999999999993,0.33000000000000007,-0.6600000000000001,3.480000000000004,0.010000000000000231,-1.8239999999999998,0.0,0.0517120667,0.0,-0.008243526099999995,0.0,-86000000.0,0.0,-0.025499999999999995
2023-11-01,601998.XSHG,0.0020592574,0.001083451,0.0,0.05298128349999942,0.0,0.050000000000000044,0.0,18.92,-0.11999999999999988,21.120000000000005,-0.34999999999999964,-0.10999999999999943,1.3300000000000018,-1.143500000000003,-0.07999999999999985,1.0399999999999991,0.0,-0.0016767189000000127,0.0,-0.036190803199999996,0.0,52000000.0,0.0,0.014999999999999986
2024-05-06,002966.XSHE,0.0002676013,0.0006881775,0.0,0.0,0.0,0.0,0.0,0.0,-0.040000000000000036,-8.039999999999964,1.1099999999999994,-0.25,3.1300000000000026,1.4099999999999966,-0.19000000000000017,-0.5799999999999983,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2024-05-06,600919.XSHG,0.000641187,0.0013680998,0.0,0.0,0.0,0.0,0.0,0.0,-0.04999999999999993,17.869999999999948,0.2400000000000002,0.6700000000000017,-0.5300000000000011,-3.7299999999999898,-0.33999999999999986,3.1984999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-06,601009.XSHG,0.0020302507,0.0009662824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.620000000000005,-0.7800000000000011,-0.33999999999999986,0.7199999999999989,3.8599999999999994,-0.1499999999999999,4.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-06,601128.XSHG,-0.0007319149,0.0007198083,0.0,0.09935656090000222,0.0,0.4299999999999997,0.0,64.11,-0.06000000000000005,1.1100000000000136,-0.009999999999999787,0.20999999999999908,-1.7100000000000009,-0.9000000000000057,-0.16000000000000014,0.2776000000000014,0.0,0.03596549380000001,0.0,0.009580190799999999,0.0,-510000000.0,0.0,0.23949999999999994
2024-05-06,601825.XSHG,0.0003706221,0.0011693171,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000018,-37.51999999999998,0.46000000000000085,0.2599999999999998,2.7200000000000024,-1.7331000000000074,-0.19000000000000017,1.7899999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-06,601838.XSHG,0.0001497075,0.001095326,0.0,0.0,0.0,0.0,0.0,0.0,-0.09999999999999998,2.7200000000000273,-0.2599999999999998,-0.25,0.6999999999999993,5.63000000000001,-0.22999999999999998,0.2636000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-06,000001.XSHE,-3.681e-07,0.0007482204,0.037887165899999076,0.0,0.020000000000000018,0.0,86.83,0.0,0.010000000000000009,-12.649999999999977,0.41999999999999993,0.5800000000000001,0.4499999999999993,-0.7790999999999997,-0.3700000000000001,0.6999999999999993,0.0979411663,0.0,0.019316445099999996,0.0,,0.0,0.0353,0.0
2024-05-06,002142.XSHE,-0.0012497982,0.0010393322,0.0784716861000021,0.13454523260000073,0.020000000000000018,0.010000000000000231,12.54,2.360000000000003,0.010000000000000009,-43.85999999999996,-0.16999999999999993,-0.10999999999999943,1.7000000000000028,-0.8100000000000023,-0.14000000000000012,-1.5934000000000026,0.19984815479999998,0.0212191273,0.004255993399999991,0.0517242006,6000000.0,45000000.0,0.09250000000000003,0.015899999999999997
2024-05-06,600000.XSHG,0.0013537601,0.0020058465,0.027451159400001757,0.13811750489999852,1.69,0.19999999999999973,133.52,24.35,-0.040000000000000036,14.469999999999999,-0.9800000000000004,-0.21999999999999886,1.759999999999998,0.5245000000000033,-0.25,2.5778999999999996,0.06165122349999999,0.026560382700000024,0.11438054479999998,0.015276294000000003,110000000.0,-288000000.0,0.4283,0.039500000000000035
2024-05-06,600015.XSHG,0.0002568826,0.0008083212,0.06485906310000189,0.11752070760000066,-0.06999999999999984,-0.18000000000000016,-23.259999999999998,-3.040000000000001,-0.08000000000000007,0.18000000000000682,-1.0399999999999991,-0.08000000000000007,1.240000000000002,-4.109999999999999,-0.28,3.6209999999999987,-0.021870580299999998,0.0117147306,-0.0018784978000000035,0.016051433500000004,-18000000.0,656000000.0,0.0030999999999999917,0.0018000000000000238
2024-05-06,600016.XSHG,-0.0006093988,0.0008699665,0.026944521800000842,0.0,0.5399999999999998,0.0,495.33,0.0,-0.19999999999999996,7.199999999999989,0.0,0.10999999999999943,0.490000000000002,-2.211999999999989,-0.14000000000000012,2.6900000000000013,0.10978026629999998,0.0,0.1005719967,0.0,-9000000.0,0.0,0.08300000000000002,0.0
2024-05-06,600036.XSHG,-0.0002753875,0.0009910629,0.07685482319999792,0.1316316989999997,-0.3599999999999999,0.26000000000000023,13.079999999999998,23.43,-0.010000000000000009,-13.090000000000032,0.10999999999999943,0.05000000000000071,0.0799999999999983,-0.49329999999999075,-0.25,-0.0012000000000043087,0.08015824129999999,0.031097606100000008,0.0487707342,0.0312758138,-30000000.0,30000000.0,-0.0023999999999999577,0.023499999999999993
2024-05-06,600926.XSHG,0.0005761279,0.0009755257,0.0,0.0,0.0,0.0,0.0,0.0,-0.010000000000000009,-3.6800000000000637,-0.3800000000000008,0.08000000000000007,-0.240000000000002,0.9000000000000057,-0.18999999999999995,2.4899999999999984,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2024-05-06,601077.XSHG,0.0022237442,0.001495789,0.0,0.11633276439999918,0.0,0.20000000000000018,0.0,29.950000000000003,-0.030000000000000027,8.95999999999998,0.370000000000001,0.4299999999999997,2.099999999999998,-1.1799999999999926,-0.24,3.5922,0.0,0.027873728799999997,0.0,0.0007084377999999995,0.0,-976000000.0,0.0,0.060799999999999965
2024-05-06,601166.XSHG,0.000571164,0.0012337719,0.03310033740000051,0.09836999229999677,0.1299999999999999,-0.20999999999999996,73.41,-5.369999999999999,-0.020000000000000018,8.77000000000001,-0.3099999999999987,-0.05000000000000071,0.5999999999999979,8.464500000000001,-0.17000000000000015,-4.160199999999996,0.025570627900000004,0.02008648340000002,0.06541442760000002,-0.0008377278000000002,113000000.0,681000000.0,0.09870000000000001,0.009899999999999964
2024-05-06,601169.XSHG,0.00030975,0.0006937537,0.0,0.12427243650000008,0.0,-0.5499999999999998,0.0,-19.939999999999998,-0.10999999999999988,6.740000000000009,-0.6699999999999999,-0.3299999999999983,2.3299999999999983,3.286699999999996,-0.21999999999999997,2.1700000000000017,0.0,0.0182844432,0.0,0.010969423800000003,0.0,2463000000.0,0.0,-0.0252
2024-05-06,601229.XSHG,0.0006963747,0.0013076223,0.0,0.10357994150000138,0.0,-0.09999999999999964,0.0,2.2200000000000006,-0.040000000000000036,-18.94999999999999,0.22000000000000064,0.3899999999999988,1.5899999999999999,-0.04999999999999716,-0.19999999999999996,2.0100000000000016,0.0,0.008275654999999993,0.0,0.011455963,0.0,495000000.0,0.0,0.005399999999999988
2024-05-06,601288.XSHG,0.0015347232,0.0018506147,0.08561902969999835,,-0.29000000000000004,,-6.640000000000002,,-0.040000000000000036,1.2699999999999818,-0.05999999999999872,-0.4299999999999997,1.0499999999999972,-0.5932000000000102,-0.2999999999999998,-0.8972000000000016,0.05422017339999999,,-0.029378478099999997,,617000000.0,,-0.010699999999999987,
2024-05-06,601328.XSHG,0.001075492,0.0005587486,0.0,0.0,0.0,0.0,0.0,0.0,-0.020000000000000018,14.530000000000001,0.29999999999999893,0.16999999999999993,0.39000000000000057,1.0471000000000004,-0.19999999999999996,4.447199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-06,601398.XSHG,0.0018324224,0.0013227623,0.06773021380000088,0.0,-0.33000000000000007,0.0,-21.619999999999997,0.0,-0.019999999999999796,4.5,-0.16000000000000014,-0.3199999999999985,0.9100000000000001,0.0,-0.30999999999999983,-2.099999999999998,0.03451655279999999,0.0,-0.026870957200000004,0.0,129000000.0,0.0,-0.020500000000000018,0.0
2024-05-06,601577.XSHG,-0.0010040856,0.0009034966,0.0,0.0,0.0,0.0,0.0,0.0,-0.010000000000000009,3.1200000000000045,-0.370000000000001,-0.10999999999999943,-0.3500000000000014,-2.4599999999999937,-0.10000000000000009,-2.177199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-06,601658.XSHG,0.000411894,0.0010970977,0.06426706969999785,0.0,-0.25,0.0,132.18,0.0,-0.010000000000000009,-37.94,0.41000000000000014,0.16999999999999993,3.4099999999999966,1.6799999999999997,-0.1900000000000004,-0.5962999999999994,0.007119395000000001,0.0,-0.031061611000000003,0.0,-6000000.0,0.0,-0.0015999999999999903,0.0
2024-05-06,601665.XSHG,0.0003018855,0.0008854444,0.27998773839999913,0.0,0.2400000000000002,0.0,-1.4000000000000004,0.0,-0.09000000000000008,49.629999999999995,0.07000000000000028,0.5099999999999998,0.15000000000000213,16.909999999999997,-0.28,-0.6537000000000006,0.044351007200000014,0.0,0.014286305700000002,0.0,-13250000.0,0.0,0.061600000000000016,0.0
2024-05-06,601818.XSHG,0.0003046998,0.0008824118,0.0,,0.0,,0.0,,0.0,-6.659999999999997,0.5500000000000007,0.4599999999999991,0.2900000000000027,1.031000000000006,-0.2699999999999998,1.1788999999999987,0.0,,0.0,,0.0,,0.0,
2024-05-06,601916.XSHG,-0.0010798039,0.0005533516,0.0,0.0,0.0,0.0,0.0,0.0,-0.030000000000000027,0.4099999999999966,0.5899999999999999,0.16999999999999993,2.5,2.9200000000000017,-0.20000000000000018,2.4323999999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-06,601939.XSHG,0.0013282274,0.001124595,0.04858201820000119,0.04891342210000005,-0.20999999999999996,-0.18999999999999995,0.3600000000000012,54.08,-0.009999999999999787,-1.6800000000000068,-0.4700000000000024,-0.5399999999999991,0.370000000000001,1.3852000000000118,-0.30999999999999983,2.7770999999999972,0.003760243099999977,0.007799011800000005,-0.0201778134,0.0480388412,55000000.0,0.0,-0.005099999999999993,0.017000000000000015
2024-05-06,601988.XSHG,0.0017509406,0.0010063089,0.057922458000000177,0.02132576700000044,-0.040000000000000036,0.1299999999999999,10.43,52.040000000000006,-0.050000000000000044,2.930000000000007,0.21999999999999886,-0.20999999999999908,-0.4200000000000017,-0.20000000000000284,-0.15999999999999992,-0.35999999999999943,0.07223695999999999,-0.05622237520000001,0.0471499489,0.08891099849999998,-68000000.0,-80000000.0,0.004200000000000009,0.054200000000000026
2024-05-06,601997.XSHG,-0.0006811804,0.0006874868,0.0,0.08349052020000158,0.0,-0.040000000000000036,0.0,-3.5,0.14000000000000012,-16.360000000000014,0.8699999999999992,0.8900000000000006,0.16999999999999815,6.609999999999999,-0.16000000000000014,-1.5121000000000002,0.0,0.009239332399999994,0.0,0.0388293748,0.0,3000000.0,0.0,0.0022999999999999687
2024-05-06,601998.XSHG,-0.0007386247,0.0007663024,0.0,0.016229838900002846,0.0,-0.20999999999999996,0.0,-356.53,-0.09000000000000008,6.400000000000006,-0.25,0.25,1.8200000000000003,0.32680000000000575,-0.18999999999999995,1.5600000000000023,0.0,0.028225982299999952,0.0,0.061835292900000005,0.0,-34000000.0,0.0,-0.018299999999999983
2024-09-02,000001.XSHE,0.0044927926,0.0008168591,0.004290536100000963,0.09189583939999935,-0.8600000000000003,-0.56,-145.63,-8.520000000000003,0.010000000000000009,-12.649999999999977,0.41999999999999993,0.5800000000000001,0.4499999999999993,-0.7790999999999997,-0.3700000000000001,0.6999999999999993,-0.1151704752,0.014571226800000003,0.0751911259,0.0374680025,,-22000000.0,-0.20539999999999992,-0.030200000000000005
2024-09-02,002142.XSHE,0.0077437484,0.001645234,0.04916195209999685,0.0,-0.3200000000000003,0.0,-18.75,0.0,0.010000000000000009,-43.85999999999996,-0.16999999999999993,-0.10999999999999943,1.7000000000000028,-0.8100000000000023,-0.14000000000000012,-1.5934000000000026,-0.21771029369999997,0.0,-0.0850579538,0.0,3000000.0,0.0,-0.05710000000000015,0.0
2024-09-02,002948.XSHE,0.0043865552,0.0019575718,,0.13559578909999814,,-0.2599999999999998,,-2.5600000000000005,,,,,,,,,,0.020982912999999992,,-0.0046326189,,-108000000.0,,-0.0032999999999999974
2024-09-02,002958.XSHE,0.0051129623,0.0012514893,0.11610499269999863,0.0,-0.6399999999999997,0.0,-102.4,0.0,0.3700000000000001,-40.77000000000001,0.8900000000000006,0.17999999999999972,2.91,-1.3111000000000104,-0.76,13.2365,-0.10456731699999999,0.0,-0.0233030237,0.0,-7588000.0,0.0,0.003799999999999998,0.0
2024-09-02,002966.XSHE,0.0024608446,0.0008915988,0.0,0.1243570118000008,0.0,-0.25,0.0,-3.289999999999999,-0.040000000000000036,-8.039999999999964,1.1099999999999994,-0.25,3.1300000000000026,1.4099999999999966,-0.19000000000000017,-0.5799999999999983,0.0,0.016844254599999997,0.0,0.003548034399999997,0.0,-197000000.0,0.0,-0.007099999999999995
2024-09-02,600000.XSHG,0.0054148842,0.0014122031,0.021884011799997438,0.0,-1.08,0.0,-144.95,0.0,-0.040000000000000036,14.469999999999999,-0.9800000000000004,-0.21999999999999886,1.759999999999998,0.5245000000000033,-0.25,2.5778999999999996,-0.07585132409999998,0.0,-0.2783310892,0.0,-142000000.0,0.0,-0.2676,0.0
2024-09-02,600015.XSHG,0.0039202776,0.000640161,-0.01186360340000192,0.10544754040000015,0.18999999999999995,-0.4299999999999997,41.489999999999995,13.210000000000008,-0.08000000000000007,0.18000000000000682,-1.0399999999999991,-0.08000000000000007,1.240000000000002,-4.109999999999999,-0.28,3.6209999999999987,-0.0194595095,-0.0019664644000000064,0.112032212,-0.0004961206000000037,24000000.0,26000000.0,0.042700000000000016,-0.003500000000000003
2024-09-02,600016.XSHG,0.0030685253,0.0009192813,-0.023105092000001548,,-0.6699999999999999,,-530.67,,-0.19999999999999996,7.199999999999989,0.0,0.10999999999999943,0.490000000000002,-2.211999999999989,-0.14000000000000012,2.6900000000000013,-0.11682401179999999,,-0.03776513749999999,,123000000.0,,-0.10030000000000003,
2024-09-02,600036.XSHG,0.0054735322,0.0012618342,0.004724579300003029,0.0,-0.18000000000000016,0.0,-20.11,0.0,-0.010000000000000009,-13.090000000000032,0.10999999999999943,0.05000000000000071,0.0799999999999983,-0.49329999999999075,-0.25,-0.0012000000000043087,-0.062890647,0.0,0.005556509899999992,0.0,-94000000.0,0.0,-0.05590000000000006,0.0
2024-09-02,600919.XSHG,0.0044309976,0.0015360791,0.0,0.07274079200000116,0.0,-0.33999999999999986,0.0,-3.42,-0.04999999999999993,17.869999999999948,0.2400000000000002,0.6700000000000017,-0.5300000000000011,-3.7299999999999898,-0.33999999999999986,3.1984999999999992,0.0,0.004998247899999975,0.0,-0.0031189092000000005,0.0,-314000000.0,0.0,-0.007699999999999985
2024-09-02,600926.XSHG,0.0030492495,0.0010589127,0.0,0.10230997340000059,0.0,-0.22999999999999998,0.0,-7.93,-0.010000000000000009,-3.6800000000000637,-0.3800000000000008,0.08000000000000007,-0.240000000000002,0.9000000000000057,-0.18999999999999995,2.4899999999999984,0.0,0.005061760399999976,0.0,0.07101589050000001,,-78000000.0,0.0,-0.005699999999999983
2024-09-02,601009.XSHG,0.0010054529,0.0007204157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.620000000000005,-0.7800000000000011,-0.33999999999999986,0.7199999999999989,3.8599999999999994,-0.1499999999999999,4.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-02,601077.XSHG,0.0041329097,0.0016115468,0.0,0.04505763979999955,0.0,-0.14000000000000012,0.0,-0.5500000000000007,-0.030000000000000027,8.95999999999998,0.370000000000001,0.4299999999999997,2.099999999999998,-1.1799999999999926,-0.24,3.5922,0.0,-0.003151064499999995,0.0,0.1049095169,0.0,,0.0,0.008300000000000085
2024-09-02,601128.XSHG,0.0026964217,0.0010093703,0.0,0.04217770200000004,0.0,-0.8400000000000003,0.0,-58.8,-0.06000000000000005,1.1100000000000136,-0.009999999999999787,0.20999999999999908,-1.7100000000000009,-0.9000000000000057,-0.16000000000000014,0.2776000000000014,0.0,-0.017229308900000004,0.0,0.094507571,0.0,,0.0,-0.17009999999999992
2024-09-02,601166.XSHG,0.0033882885,0.0010877769,0.00900995529999804,0.15418606019999714,-0.7699999999999996,-0.4700000000000002,-123.39,-1.6099999999999999,-0.020000000000000018,8.77000000000001,-0.3099999999999987,-0.05000000000000071,0.5999999999999979,8.464500000000001,-0.17000000000000015,-4.160199999999996,-0.0509668506,-0.0020888629999999964,-0.08809442880000001,-0.008726516300000015,76000000.0,2000000.0,-0.27059999999999995,0.04349999999999987
2024-09-02,601169.XSHG,0.0026996682,0.0005614842,0.0,0.12763363819999896,0.0,-0.30000000000000027,0.0,-6.21,-0.10999999999999988,6.740000000000009,-0.6699999999999999,-0.3299999999999983,2.3299999999999983,3.286699999999996,-0.21999999999999997,2.1700000000000017,0.0,-0.01786213889999999,0.0,-0.08080196040000001,0.0,9000000.0,0.0,0.035399999999999876
2024-09-02,601229.XSHG,0.0035244293,0.0015526961,0.0,,0.0,,0.0,,-0.040000000000000036,-18.94999999999999,0.22000000000000064,0.3899999999999988,1.5899999999999999,-0.04999999999999716,-0.19999999999999996,2.0100000000000016,0.0,,0.0,,0.0,,0.0,
2024-09-02,601288.XSHG,0.0019755946,0.0023271873,-0.004105597399998828,0.0,-0.2200000000000002,0.0,-20.46,0.0,-0.040000000000000036,1.2699999999999818,-0.05999999999999872,-0.4299999999999997,1.0499999999999972,-0.5932000000000102,-0.2999999999999998,-0.8972000000000016,-0.06460023609999999,0.0,0.043981996499999995,0.0,-304000000.0,0.0,-0.013899999999999996,0.0
2024-09-02,601328.XSHG,0.0015506048,0.0004657368,0.0,0.03533346260000059,0.0,0.27,0.0,8.760000000000005,-0.020000000000000018,14.530000000000001,0.29999999999999893,0.16999999999999993,0.39000000000000057,1.0471000000000004,-0.19999999999999996,4.447199999999999,0.0,-0.005192772999999984,0.0,-0.1000244493,0.0,-61000000.0,0.0,0.07700000000000001
2024-09-02,601398.XSHG,0.001978817,0.0013465717,-0.010209306299998389,0.049335171199999195,-0.1499999999999999,0.61,2.5199999999999996,-11.43,-0.019999999999999796,4.5,-0.16000000000000014,-0.3199999999999985,0.9100000000000001,0.0,-0.30999999999999983,-2.099999999999998,-0.03254209799999999,-0.014200100599999987,0.0201046219,-0.16395054439999998,11000000.0,-32000000.0,-0.013500000000000012,0.1607
2024-09-02,601577.XSHG,0.0063258834,0.0015311288,0.0,0.05299545969999997,0.0,0.1200000000000001,0.0,18.23,-0.010000000000000009,3.1200000000000045,-0.370000000000001,-0.10999999999999943,-0.3500000000000014,-2.4599999999999937,-0.10000000000000009,-2.177199999999999,0.0,-0.0413300898,0.0,0.1101537142,0.0,6000000.0,0.0,0.04580000000000001
2024-09-02,601658.XSHG,0.0037492071,0.0010562279,0.0049826830000014866,-0.011905780100001095,-0.3600000000000003,-0.09000000000000008,-155.95000000000002,0.259999999999998,-0.010000000000000009,-37.94,0.41000000000000014,0.16999999999999993,3.4099999999999966,1.6799999999999997,-0.1900000000000004,-0.5962999999999994,-0.03706768290000001,0.016605802899999994,0.016344068399999995,-0.004239307299999995,8000000.0,74000000.0,-0.030700000000000005,-0.01150000000000001
2024-09-02,601665.XSHG,0.0064928599,0.0013523951,0.035679596899999666,0.0038394297999992943,-0.10000000000000009,-0.13000000000000012,8.5,-35.34,-0.09000000000000008,49.629999999999995,0.07000000000000028,0.5099999999999998,0.15000000000000213,16.909999999999997,-0.28,-0.6537000000000006,-0.02498730270000002,-0.007043745500000004,0.06039188150000001,0.06280685920000001,-4908000.0,114000000.0,-0.001700000000000007,-0.01730000000000001
2024-09-02,601818.XSHG,0.0038542432,0.0006934607,0.0,0.07486903350000063,0.0,-0.48,0.0,1.25,0.0,-6.659999999999997,0.5500000000000007,0.4599999999999991,0.2900000000000027,1.031000000000006,-0.2699999999999998,1.1788999999999987,0.0,-0.01692337699999999,0.0,0.049117760499999996,0.0,-27000000.0,0.0,-0.009700000000000042
2024-09-02,601825.XSHG,0.0051808053,0.0012897294,0.0,0.08157940250000095,0.0,-0.54,0.0,-7.029999999999999,0.020000000000000018,-37.51999999999998,0.46000000000000085,0.2599999999999998,2.7200000000000024,-1.7331000000000074,-0.19000000000000017,1.7899999999999991,0.0,0.017267594299999994,0.0,0.05432724409999999,0.0,-124000000.0,0.0,-0.05830000000000002
2024-09-02,601838.XSHG,0.0039185896,0.0010245353,0.0,0.0,0.0,0.0,0.0,0.0,-0.09999999999999998,2.7200000000000273,-0.2599999999999998,-0.25,0.6999999999999993,5.63000000000001,-0.22999999999999998,0.2636000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-02,601916.XSHG,0.0033556366,0.0008709818,0.0,0.0,0.0,0.0,0.0,0.0,-0.030000000000000027,0.4099999999999966,0.5899999999999999,0.16999999999999993,2.5,2.9200000000000017,-0.20000000000000018,2.4323999999999977,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2024-09-02,601939.XSHG,0.0028716077,0.0011195331,0.014123706399999492,0.0,-0.33000000000000007,0.0,-23.18,0.0,-0.009999999999999787,-1.6800000000000068,-0.4700000000000024,-0.5399999999999991,0.370000000000001,1.3852000000000118,-0.30999999999999983,2.7770999999999972,-0.0062265185,0.0,0.029509643600000003,0.0,533000000.0,,-0.0373,0.0
2024-09-02,601988.XSHG,0.0008367308,0.0008604034,0.007347511099997206,0.0,0.23999999999999977,0.0,13.68,0.0,-0.050000000000000044,2.930000000000007,0.21999999999999886,-0.20999999999999908,-0.4200000000000017,-0.20000000000000284,-0.15999999999999992,-0.35999999999999943,-0.06408545539999999,0.0,-0.06586204940000001,0.0,-33000000.0,0.0,0.022499999999999992,0.0
2024-09-02,601997.XSHG,0.0055740832,0.0010477857,0.0,0.0,0.0,0.0,0.0,0.0,0.14000000000000012,-16.360000000000014,0.8699999999999992,0.8900000000000006,0.16999999999999815,6.609999999999999,-0.16000000000000014,-1.5121000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-02,601998.XSHG,0.0030518791,0.0012330239,0.0,0.0,0.0,0.0,0.0,0.0,-0.09000000000000008,6.400000000000006,-0.25,0.25,1.8200000000000003,0.32680000000000575,-0.18999999999999995,1.5600000000000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,000001.XSHE,-0.0002978733,,-0.0013991281000009792,0.04211029269999855,0.5900000000000003,-0.6399999999999997,53.21,-49.980000000000004,0.010000000000000009,-12.649999999999977,0.41999999999999993,0.5800000000000001,0.4499999999999993,-0.7790999999999997,-0.3700000000000001,0.6999999999999993,0.023280167500000004,-0.0253962227,-0.018444340800000014,-0.022680001199999994,,189000000.0,0.14959999999999996,-0.17189999999999994
2024-11-01,002142.XSHE,-0.0004761805,,0.011119511600000465,0.0,0.11000000000000032,0.0,11.74,0.0,0.010000000000000009,-43.85999999999996,-0.16999999999999993,-0.10999999999999943,1.7000000000000028,-0.8100000000000023,-0.14000000000000012,-1.5934000000000026,0.005033822800000004,0.0,0.018085350300000025,0.0,-2000000.0,0.0,0.06390000000000007,0.0
2024-11-01,600000.XSHG,0.0010531871,,0.017435286000001327,0.09883717530000169,-0.16999999999999993,-0.10000000000000009,31.159999999999997,6.870000000000001,-0.040000000000000036,14.469999999999999,-0.9800000000000004,-0.21999999999999886,1.759999999999998,0.5245000000000033,-0.25,2.5778999999999996,0.0083355034,-0.0008860182999999855,0.1446914342,0.021898178299999994,31000000.0,113000000.0,-0.04530000000000001,0.01100000000000001
2024-11-01,600015.XSHG,0.0003095055,,0.003999341800000167,0.08151343229999952,-0.22999999999999998,-0.5100000000000002,-19.439999999999998,-27.1,-0.08000000000000007,0.18000000000000682,-1.0399999999999991,-0.08000000000000007,1.240000000000002,-4.109999999999999,-0.28,3.6209999999999987,0.024605231700000008,-0.010380062699999998,-0.0494314468,0.014603518400000001,-5000000.0,313000000.0,-0.03260000000000002,-0.024599999999999983
