rebalance_date,quarter_key,code,active_quarter_key,avg_traded_amount_lookback,avg_traded_volume_lookback,market_cap,circulating_market_cap,y_quarter_avg_daily_return_close,y_quarter_end_date,y_year_avg_daily_return_close,y_year_end_date,derived__log_total_assets,derived__staff_cash_to_operating_revenue,derived__investment_income_to_operating_revenue
2025-05-06,2025q1,601939.XSHG,2025q1,1154090109.388500,134336937.200000,22625.9935,868.226,0.0000517001,2025-09-01,,,31.3874357296,0.1762929447,0.0224654075
2025-05-06,2025q1,601988.XSHG,2025q1,1384313206.340000,257795087.950000,16161.8897,11571.0268,-0.0001766264,2025-09-01,,,31.2141829629,0.2382055309,0.0840604139
2025-05-06,2025q1,601997.XSHG,2021q2,229170896.277000,43634239.300000,210.597,210.597,0.0013493801,2025-09-01,,,27.1148761545,0.1336129655,0.0797844017
2025-05-06,2025q1,601998.XSHG,2021q2,479101062.520000,71972905.850000,3973.0646,2910.4781,0.0012165543,2025-09-01,,,29.6872361229,0.1507135139,0.0831625619
2025-09-01,2025q2,000001.XSHE,2025q2,1595826740.974000,137758363.600000,2307.3637,2307.3259,-0.0006509552,2025-11-03,,,29.4017205376,0.1100459693,0.1670590873
2025-09-01,2025q2,002142.XSHE,2025q2,883882664.660000,31664679.750000,1883.3441,1882.2879,-0.0001519821,2025-11-03,,,28.8752713825,0.1461559068,0.1813019020
2025-09-01,2025q2,002936.XSHE,2025q2,243077044.811500,116336011.800000,187.2971,138.033,-0.0008622705,2025-11-03,,,27.3021533578,0.1337122379,0.1176523473
2025-09-01,2025q2,002948.XSHE,2021q2,197424334.838500,39720884.650000,287.5255,153.7536,0.0005726794,2025-11-03,,,26.9411429982,0.1613810824,0.0712411888
2025-09-01,2025q2,002966.XSHE,2021q2,291889355.395500,35323645.900000,359.8883,353.8958,0.0003809871,2025-11-03,,,26.8089543129,0.1381551460,0.1413653130
2025-09-01,2025q2,600000.XSHG,2025q2,1143717022.853000,82974357.900000,4114.0489,4114.0489,-0.0046654995,2025-11-03,,,29.8975427703,0.1297578242,0.1514214665
2025-09-01,2025q2,600015.XSHG,2025q2,407187065.491500,52447075.650000,1180.8877,1141.732,-0.0021849954,2025-11-03,,,29.1460659279,0.1617022834,0.2317403396
2025-09-01,2025q2,600016.XSHG,2025q2,1295012570.566500,278779683.350000,1974.5871,1599.3418,-0.0027096214,2025-11-03,,,29.6811524032,0.1732028900,-0.0047791740
2025-09-01,2025q2,600036.XSHG,2025q2,3060499619.230500,71762021.250000,10587.2912,8660.0309,-0.0009624871,2025-11-03,,,30.1692434678,0.1782458419,0.1176320490
2025-09-01,2025q2,600919.XSHG,2021q2,1655022338.318000,152341786.000000,1967.262,1967.262,0.0001716663,2025-11-03,,,28.5684056991,0.0973528668,0.1596044604
2025-09-01,2025q2,600926.XSHG,2017q4,946926891.307500,61317186.150000,1137.3685,1137.3685,-0.0002213702,2025-11-03,,,27.4487060327,0.1555911174,0.1402610484
2025-09-01,2025q2,601009.XSHG,2021q2,610075955.221000,55220850.750000,1346.3925,1346.3925,0.0008007353,2025-11-03,,,28.1402323086,0.1495579582,0.1822222700
2025-09-01,2025q2,601077.XSHG,2021q2,448037234.503500,71491801.100000,724.5766,563.8453,0.0020679815,2025-11-03,,,27.8329649823,0.1705273838,0.0226831338
2025-09-01,2025q2,601128.XSHG,2021q2,400916170.820500,59654788.550000,249.069,249.069,-0.0012593610,2025-11-03,,,26.1676365050,0.2274861406,0.0525331732
2025-09-01,2025q2,601166.XSHG,2025q2,1480133465.543000,68798952.050000,4615.6154,4615.6154,-0.0017143121,2025-11-03,,,29.9932304246,0.1658785942,0.1393701506
2025-09-01,2025q2,601169.XSHG,2021q2,838288539.889000,133209332.900000,1283.3791,1283.3791,-0.0021757948,2025-11-03,,,28.7491242186,0.0974110635,0.1406841746
2025-09-01,2025q2,601229.XSHG,2021q2,596675002.848500,63019670.300000,1347.0106,1347.0106,0.0010033886,2025-11-03,,,28.5973824947,0.0794134028,0.1380113958
2025-09-01,2025q2,601288.XSHG,2025q2,3740016795.814000,560766761.900000,24673.8039,22506.7169,0.0030025956,2025-11-03,,,31.4780975810,0.1965263037,0.0871970883
2025-09-01,2025q2,601328.XSHG,2021q2,1352541515.328000,182518535.750000,6353.3561,1874.6084,-0.0001613955,2025-11-03,,,30.0658582836,0.0982288600,0.0857500267
2025-09-01,2025q2,601398.XSHG,2025q2,2921982276.340500,399965742.100000,26302.7818,19897.3813,0.0011729277,2025-11-03,,,31.5883602772,0.1497447718,0.0912195896
2025-09-01,2025q2,601577.XSHG,2021q2,211024775.675500,21702784.850000,387.2756,387.1918,0.0006882446,2025-11-03,,,27.3555570889,0.1392142843,0.1179220687
2025-09-01,2025q2,601658.XSHG,2025q2,1149327021.725500,194539295.100000,7313.7888,4087.7539,-0.0017806758,2025-11-03,,,30.5319217502,0.1517267409,0.0978319994
2025-09-01,2025q2,601665.XSHG,2025q2,498691100.473000,85961102.000000,340.9229,340.9229,0.0016455078,2025-11-03,,,27.3450777111,0.1253411675,0.1456139356
2025-09-01,2025q2,601818.XSHG,2021q2,811558768.700500,209908463.650000,2192.0739,1721.6929,-0.0027208715,2025-11-03,,,29.3841776545,0.1207656401,0.0538503664
2025-09-01,2025q2,601825.XSHG,2021q4,245923733.208500,28352757.900000,843.8889,820.2636,-0.0006268394,2025-11-03,,,27.7780403654,0.2154298852,0.0759801276
2025-09-01,2025q2,601838.XSHG,2021q2,581304253.329000,31692407.800000,771.3952,770.0526,-0.0024227815,2025-11-03,,,27.3247448608,0.0865430125,0.1490596159
2025-09-01,2025q2,601916.XSHG,2021q2,725732223.745500,216328922.450000,862.3896,676.4953,-0.0009803606,2025-11-03,,,28.3985319859,0.1251065809,0.1239438803
2025-09-01,2025q2,601939.XSHG,2025q2,1278539424.244000,140395794.900000,23648.6745,867.2666,0.0004330598,2025-11-03,,,31.4250001317,0.1427599007,0.1157769474
2025-09-01,2025q2,601988.XSHG,2025q2,1880591678.379000,342219162.550000,17786.1251,11634.2564,0.0002827090,2025-11-03,,,31.2362638470,0.1515413777,0.0129149043
2025-09-01,2025q2,601997.XSHG,2021q2,298160145.846500,49505235.550000,224.4906,224.4906,-0.0000946810,2025-11-03,,,27.1148761545,0.1336129655,0.0797844017
2025-09-01,2025q2,601998.XSHG,2021q2,506281963.816000,65614082.800000,4329.1936,3171.3613,-0.0003203302,2025-11-03,,,29.6872361229,0.1507135139,0.0831625619
2025-11-03,2025q3,000001.XSHE,2025q3,1219564795.361500,110995694.350000,2218.0965,2218.0602,,,,,29.3831322072,0.1302582790,0.1133486766
2025-11-03,2025q3,002142.XSHE,2025q3,1059148325.108000,39380511.750000,1897.872,1896.8076,,,,,28.9059357712,0.1433542883,0.0872249663
2025-11-03,2025q3,600000.XSHG,2025q3,1536805787.153000,122880424.650000,3800.1962,3800.1962,,,,,29.9227690990,0.1422545001,0.0927350735
2025-11-03,2025q3,600015.XSHG,2025q3,778236410.858500,117063250.600000,1096.5386,1060.1797,,,,,29.1541073610,0.1730977840,0.2151970660
2025-11-03,2025q3,600016.XSHG,2025q3,2171514091.815500,539701854.700000,1738.162,1407.8463,,,,,29.6944430258,0.1852179931,0.1470173010
2025-11-03,2025q3,600036.XSHG,2025q3,3643907692.124500,90854468.750000,10539.3735,8620.8359,,,,,30.1682098419,0.1578740593,0.1026138415
2025-11-03,2025q3,600926.XSHG,2017q4,884141097.559500,58013566.950000,1145.3424,1145.3424,,,,,27.4487060327,0.1555911174,0.1402610484
2025-11-03,2025q3,601077.XSHG,2021q2,521578167.151000,79991438.800000,810.8898,631.0505,,,,,27.8329649823,0.1705273838,0.0226831338
2025-11-03,2025q3,601166.XSHG,2025q3,2130975947.039000,111791243.650000,4351.0824,4351.0824,,,,,29.9987620083,0.1212580747,0.1690759414
2025-11-03,2025q3,601169.XSHG,2021q2,1496512106.214000,265054404.600000,1196.6929,1196.6929,,,,,28.7491242186,0.0974110635,0.1406841746
2025-11-03,2025q3,601229.XSHG,2021q2,757493088.826500,83627154.900000,1375.4312,1375.4312,,,,,28.5973824947,0.0794134028,0.1380113958
2025-11-03,2025q3,601288.XSHG,2025q3,3657355426.912000,505530071.050000,28033.641,25571.4613,,,,,31.5050395916,0.1941704110,0.0612361072
2025-11-03,2025q3,601328.XSHG,2021q2,1641691976.833500,239895891.250000,6424.0471,1895.4664,,,,,30.0658582836,0.0982288600,0.0857500267
2025-11-03,2025q3,601398.XSHG,2025q3,2861137414.124500,392881973.050000,28156.0943,21299.3648,,,,,31.5977864599,0.1554222865,0.0738719615
2025-11-03,2025q3,601658.XSHG,2025q3,1012902630.037000,178487006.100000,6941.4941,3879.6744,,,,,30.5544865752,0.1526963589,0.1389751734
2025-11-03,2025q3,601665.XSHG,2025q3,420967098.929500,71611601.900000,374.769,374.769,,,,,27.3808955585,0.1587754051,0.1149950465
2025-11-03,2025q3,601818.XSHG,2021q2,1412860853.339000,424728081.250000,2014.8173,1582.4724,,,,,29.3841776545,0.1207656401,0.0538503664
2025-11-03,2025q3,601916.XSHG,2021q2,611341679.411500,200335584.500000,832.1785,652.7964,,,,,28.3985319859,0.1251065809,0.1239438803
2025-11-03,2025q3,601939.XSHG,2025q3,1138693389.493500,128509370.600000,24433.4756,896.0476,,,,,31.4458522403,0.1751277664,0.0493175574
2025-11-03,2025q3,601963.XSHG,2025q3,218070534.795500,22067607.300000,377.34,204.103,,,,,27.6535158496,0.1266947236,0.1848089838
2025-11-03,2025q3,601988.XSHG,2025q3,1811963734.890500,341525819.450000,18301.665,11971.4812,,,,,31.2566988350,0.1624034377,0.1423604047
2025-11-03,2025q3,601997.XSHG,2021q2,230395996.119000,40792370.800000,224.1249,224.1249,,,,,27.1148761545,0.1336129655,0.0797844017
2025-11-03,2025q3,601998.XSHG,2021q2,563339366.899500,77640177.050000,4373.7098,3203.9717,,,,,29.6872361229,0.1507135139,0.0831625619
