code,report_period_end,period_key,pub_date,balance__capital_reserve_fund,balance__cash_equivalents,balance__deferred_tax_assets,balance__equities_parent_company_owners,balance__lend_capital,balance__ordinary_risk_reserve_fund,balance__paidin_capital,balance__retained_profit,balance__salaries_payable,balance__surplus_reserve_fund,balance__taxs_payable,balance__total_assets,balance__total_liability,balance__total_owner_equities,bank_indicator__Nonperforming_loan_rate,bank_indicator__capital_adequacy_ratio,bank_indicator__core_level_capital_adequacy_ratio,bank_indicator__cost_to_income_ratio,bank_indicator__deposit_loan_ratio,bank_indicator__net_interest_margin,bank_indicator__non_interest_income_ratio,bank_indicator__non_performing_loan_provision_coverage,bank_indicator__total_deposit,bank_indicator__total_loan,bank_indicator__weighted_risky_asset,cash_flow__cash_and_equivalents_at_end,cash_flow__cash_equivalent_increase,cash_flow__cash_equivalents_at_beginning,cash_flow__exchange_rate_change_effect,cash_flow__fix_intan_other_asset_acqui_cash,cash_flow__interest_and_commission_cashin,cash_flow__invest_cash_paid,cash_flow__invest_proceeds,cash_flow__invest_withdrawal_cash,cash_flow__net_finance_cash_flow,cash_flow__net_invest_cash_flow,cash_flow__net_loan_and_advance_increase,cash_flow__net_operate_cash_flow,cash_flow__staff_behalf_paid,cash_flow__subtotal_finance_cash_outflow,cash_flow__subtotal_invest_cash_inflow,cash_flow__subtotal_invest_cash_outflow,cash_flow__subtotal_operate_cash_inflow,cash_flow__subtotal_operate_cash_outflow,cash_flow__tax_payments,income__commission_expense,income__commission_income,income__income_tax_expense,income__interest_expense,income__interest_income,income__investment_income,income__minority_profit,income__net_profit,income__np_parent_company_owners,income__operating_profit,income__operating_revenue,income__total_profit,indicator__adjusted_profit,indicator__eps,indicator__expense_to_total_revenue,indicator__inc_net_profit_annual,indicator__inc_net_profit_to_shareholders_annual,indicator__inc_operation_profit_annual,indicator__inc_return,indicator__inc_revenue_annual,indicator__inc_total_revenue_annual,indicator__net_profit_margin,indicator__net_profit_to_total_revenue,indicator__ocf_to_revenue,indicator__operating_profit,indicator__operation_profit_to_total_revenue,indicator__roa,indicator__roe,indicator__value_change_profit
601988.XSHG,2018-03-31,2018q1,2018-04-28,142064000000.0,2772797000000.0,53604000000.0,1504277000000.0,593713000000.0,207915000000.0,294388000000.0,652550000000.0,26411000000.0,141023000000.0,42472000000.0,20159826000000.0,18576156000000.0,1583670000000.0,,,,,,,,,,,,1304702000000.0,345950000000.0,958752000000.0,-13524000000.0,6334000000.0,161467000000.0,550397000000.0,26777000000.0,439291000000.0,65770000000.0,-88978000000.0,235363000000.0,382682000000.0,27573000000.0,38854000000.0,467753000000.0,556731000000.0,1205047000000.0,822365000000.0,11067000000.0,2830000000.0,28612000000.0,15500000000.0,77861000000.0,163912000000.0,2134000000.0,3182000000.0,52183000000.0,49001000000.0,67186000000.0,126015000000.0,67683000000.0,48669000000.0,0.1665,46.68,74.81,82.15,107.9,3.24,5.71,5.71,41.41,41.41,303.68,67186000000.0,53.32,0.26,3.27,476000000.0
601988.XSHG,2018-06-30,2018q2,2018-08-29,142126000000.0,2557324000000.0,42021000000.0,1526978000000.0,586147000000.0,208319000000.0,294388000000.0,660248000000.0,28125000000.0,141199000000.0,25318000000.0,20294918000000.0,18684257000000.0,1610661000000.0,,,,,,,,,,,,-80200000000.0,-80200000000.0,0.0,17275000000.0,9838000000.0,168409000000.0,749796000000.0,46160000000.0,670030000000.0,-33967000000.0,-39895000000.0,315062000000.0,-23613000000.0,17261000000.0,173375000000.0,720727000000.0,760622000000.0,331080000000.0,354693000000.0,25038000000.0,2623000000.0,25029000000.0,10886000000.0,80021000000.0,170671000000.0,765000000.0,3305000000.0,63392000000.0,60087000000.0,74092000000.0,125432000000.0,74278000000.0,59602000000.0,0.2041,40.93,21.48,22.62,10.28,3.93,-0.46,-0.46,50.54,50.54,-18.83,74092000000.0,59.07,0.31,3.96,3215000000.0
601988.XSHG,2018-09-30,2018q3,2018-10-30,142126000000.0,2824085000000.0,32179000000.0,1578658000000.0,571234000000.0,208674000000.0,294388000000.0,698700000000.0,31000000000.0,141275000000.0,23993000000.0,20925662000000.0,19236582000000.0,1689080000000.0,,,,,,,,,,,,186435000000.0,186435000000.0,0.0,19896000000.0,8218000000.0,168047000000.0,778889000000.0,38813000000.0,642743000000.0,57123000000.0,-102570000000.0,311887000000.0,211986000000.0,18293000000.0,169491000000.0,684662000000.0,787232000000.0,676979000000.0,464993000000.0,5938000000.0,2962000000.0,23292000000.0,6480000000.0,83390000000.0,170995000000.0,8073000000.0,2987000000.0,47173000000.0,44186000000.0,53414000000.0,124694000000.0,53653000000.0,43999000000.0,0.1501,57.16,-25.59,-26.46,-27.91,2.83,-0.59,-0.59,37.83,37.83,170.0,53414000000.0,42.84,0.23,2.85,6633000000.0
601988.XSHG,2018-12-31,2018.0,2019-03-30,,,,,,,,,,,,,,,1.42,14.97,11.41,28.09,79.4114,1.95,28.64,181.97,14883596000000.0,11819272000000.0,12841526000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601988.XSHG,2018-12-31,2018q4,2019-03-30,142135000000.0,2770984000000.0,38204000000.0,1612980000000.0,781761000000.0,231525000000.0,294388000000.0,686405000000.0,33822000000.0,157464000000.0,27894000000.0,21267275000000.0,19541878000000.0,1725397000000.0,,,,,,,,,,,,277663000000.0,277663000000.0,0.0,-3001000000.0,17759000000.0,169829000000.0,643491000000.0,30920000000.0,671370000000.0,140411000000.0,48950000000.0,101793000000.0,91303000000.0,20486000000.0,73762000000.0,712333000000.0,663383000000.0,321163000000.0,229860000000.0,15021000000.0,4374000000.0,23064000000.0,4342000000.0,86922000000.0,182322000000.0,7707000000.0,2875000000.0,29687000000.0,26812000000.0,33793000000.0,127966000000.0,34029000000.0,26579000000.0,0.0911,73.59,-37.07,-39.32,-36.73,1.67,2.62,2.62,23.2,23.2,71.35,33793000000.0,26.41,0.14,1.68,4435000000.0
601988.XSHG,2019-03-31,2019q1,2019-04-30,142187000000.0,2463541000000.0,41752000000.0,1703552000000.0,690716000000.0,231439000000.0,294388000000.0,735869000000.0,27370000000.0,157544000000.0,35810000000.0,21616555000000.0,19798900000000.0,1817655000000.0,,,,,,,,,,,,1283505000000.0,-405095000000.0,1688600000000.0,-10942000000.0,6794000000.0,177127000000.0,640771000000.0,31686000000.0,452110000000.0,4728000000.0,-163725000000.0,448209000000.0,-235156000000.0,29863000000.0,119324000000.0,484061000000.0,647786000000.0,885429000000.0,1120585000000.0,16503000000.0,3343000000.0,30698000000.0,11563000000.0,91841000000.0,181222000000.0,6027000000.0,3823000000.0,54788000000.0,50965000000.0,66130000000.0,141034000000.0,66351000000.0,50797000000.0,0.1731,53.11,84.55,90.08,95.69,3.06,10.21,10.21,38.85,38.85,-166.74,66130000000.0,46.89,0.26,3.07,11392000000.0
601988.XSHG,2019-06-30,2019q2,2019-08-31,142219000000.0,2542152000000.0,37115000000.0,1790418000000.0,767486000000.0,231674000000.0,294388000000.0,744199000000.0,27937000000.0,157887000000.0,36737000000.0,22266024000000.0,20358572000000.0,1907452000000.0,,,,,,,,,,,,236361000000.0,236361000000.0,0.0,14268000000.0,4018000000.0,181123000000.0,913129000000.0,47826000000.0,874080000000.0,70330000000.0,7501000000.0,325870000000.0,144262000000.0,18837000000.0,238951000000.0,925572000000.0,918071000000.0,376113000000.0,231851000000.0,21614000000.0,3558000000.0,26767000000.0,19553000000.0,91839000000.0,184142000000.0,7249000000.0,3571000000.0,66654000000.0,63083000000.0,85939000000.0,135699000000.0,86207000000.0,62662000000.0,0.2143,36.67,21.66,23.78,29.95,3.59,-3.78,-3.78,49.12,49.12,106.31,85939000000.0,63.33,0.3,3.61,8488000000.0
601988.XSHG,2019-09-30,2019q3,2019-10-31,142223000000.0,2443013000000.0,35180000000.0,1866315000000.0,857118000000.0,231925000000.0,294388000000.0,784181000000.0,30171000000.0,157893000000.0,45291000000.0,22608164000000.0,20620438000000.0,1987726000000.0,,,,,,,,,,,,-263993000000.0,-263993000000.0,0.0,14427000000.0,11793000000.0,177147000000.0,792780000000.0,46563000000.0,756814000000.0,188144000000.0,3269000000.0,332516000000.0,-469833000000.0,19805000000.0,117519000000.0,807908000000.0,804639000000.0,216842000000.0,686675000000.0,8784000000.0,3971000000.0,25023000000.0,12069000000.0,92152000000.0,188288000000.0,7845000000.0,4273000000.0,49804000000.0,45531000000.0,61277000000.0,139600000000.0,61873000000.0,45246000000.0,0.1547,56.11,-25.28,-27.82,-28.7,2.47,2.87,2.87,35.68,35.68,-336.56,61277000000.0,43.89,0.22,2.49,9192000000.0
601988.XSHG,2019-12-31,2019.0,2020-03-28,,,,,,,,,,,,,,,1.37,15.59,11.3,28.0,82.6221,1.89,31.85,182.86,15817548000000.0,13068785000000.0,14123915000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601988.XSHG,2019-12-31,2019q4,2020-03-28,136012000000.0,2644276000000.0,44029000000.0,1851701000000.0,744572000000.0,250100000000.0,294388000000.0,776940000000.0,35906000000.0,174762000000.0,59102000000.0,22769744000000.0,20793048000000.0,1976696000000.0,,,,,,,,,,,,90019000000.0,90019000000.0,0.0,-3628000000.0,16414000000.0,181445000000.0,746977000000.0,31555000000.0,715600000000.0,29909000000.0,-12723000000.0,216160000000.0,76461000000.0,20160000000.0,357969000000.0,750706000000.0,763429000000.0,243438000000.0,166977000000.0,10524000000.0,4433000000.0,22429000000.0,5569000000.0,92125000000.0,188555000000.0,2494000000.0,2819000000.0,30645000000.0,27826000000.0,36191000000.0,132849000000.0,36214000000.0,27721000000.0,0.0945,72.76,-38.47,-38.89,-40.94,1.49,-4.84,-4.84,23.07,23.07,57.55,36191000000.0,27.24,0.14,1.5,7912000000.0
601988.XSHG,2020-03-31,2020q1,2020-04-30,136020000000.0,2760220000000.0,43740000000.0,1929661000000.0,856971000000.0,250397000000.0,294388000000.0,825782000000.0,30323000000.0,174800000000.0,68034000000.0,24024645000000.0,21966131000000.0,2058514000000.0,,,,,,,,,,,,1821277000000.0,475385000000.0,1345892000000.0,5380000000.0,6964000000.0,184022000000.0,816554000000.0,37851000000.0,911875000000.0,-91651000000.0,127310000000.0,735044000000.0,434346000000.0,29147000000.0,134910000000.0,950828000000.0,823518000000.0,1638433000000.0,1204087000000.0,13957000000.0,3340000000.0,31257000000.0,12274000000.0,93920000000.0,190086000000.0,9322000000.0,3739000000.0,56322000000.0,52583000000.0,68452000000.0,148106000000.0,68596000000.0,52744000000.0,0.1786,53.78,83.79,88.97,89.14,2.79,11.48,11.48,38.03,38.03,293.27,68452000000.0,46.22,0.24,2.78,9064000000.0
601988.XSHG,2020-06-30,2020q2,2020-08-31,136037000000.0,2849824000000.0,50295000000.0,1958442000000.0,825206000000.0,247114000000.0,294388000000.0,816310000000.0,29431000000.0,175152000000.0,37981000000.0,24152855000000.0,22064242000000.0,2088613000000.0,,,,,,,,,,,,-101508000000.0,-101508000000.0,0.0,3853000000.0,11414000000.0,184965000000.0,812395000000.0,46902000000.0,856598000000.0,110750000000.0,80878000000.0,248109000000.0,-296989000000.0,18366000000.0,252120000000.0,905166000000.0,824288000000.0,112410000000.0,409399000000.0,54735000000.0,3339000000.0,25764000000.0,9530000000.0,85115000000.0,185844000000.0,-3114000000.0,3156000000.0,51490000000.0,48334000000.0,60133000000.0,137604000000.0,61020000000.0,47694000000.0,0.1642,56.3,-8.58,-8.08,-12.15,2.45,-7.09,-7.09,37.42,37.42,-215.83,60133000000.0,43.7,0.21,2.49,3241000000.0
601988.XSHG,2020-09-30,2020q3,2020-10-31,136047000000.0,3118607000000.0,58283000000.0,1979259000000.0,906458000000.0,247731000000.0,294388000000.0,856826000000.0,31497000000.0,175316000000.0,50925000000.0,24703889000000.0,22597996000000.0,2105893000000.0,,,,,,,,,,,,60344000000.0,60344000000.0,0.0,-21515000000.0,4419000000.0,175352000000.0,952040000000.0,49191000000.0,941405000000.0,146176000000.0,23196000000.0,287308000000.0,-87513000000.0,20835000000.0,260906000000.0,991736000000.0,968540000000.0,712039000000.0,799552000000.0,9497000000.0,3806000000.0,25538000000.0,10989000000.0,82357000000.0,182967000000.0,4931000000.0,3380000000.0,48174000000.0,44794000000.0,58910000000.0,143246000000.0,59163000000.0,44872000000.0,0.1522,58.87,-6.44,-7.32,-2.03,2.28,4.1,4.1,33.63,33.63,-61.09,58910000000.0,41.13,0.2,2.28,5678000000.0
601988.XSHG,2020-12-31,2020.0,2021-03-31,,,,,,,,,,,,,,,1.46,16.22,11.28,26.73,84.225,1.85,26.46,177.84,16879171000000.0,14216477000000.0,15109085000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601988.XSHG,2020-12-31,2020q4,2021-03-31,135973000000.0,2879985000000.0,58916000000.0,2038419000000.0,709263000000.0,267981000000.0,294388000000.0,864848000000.0,36378000000.0,193438000000.0,55665000000.0,24402659000000.0,22239822000000.0,2162837000000.0,,,,,,,,,,,,-285245000000.0,-285245000000.0,0.0,-21321000000.0,16825000000.0,188710000000.0,844501000000.0,27449000000.0,584258000000.0,-38658000000.0,-248450000000.0,-65969000000.0,23184000000.0,20413000000.0,471696000000.0,612971000000.0,861421000000.0,-176595000000.0,-199779000000.0,14356000000.0,2633000000.0,6081000000.0,8489000000.0,82760000000.0,201173000000.0,5609000000.0,1951000000.0,49110000000.0,47159000000.0,57629000000.0,136575000000.0,57599000000.0,47506000000.0,0.1602,57.8,1.94,5.28,-2.17,2.36,-4.66,-4.66,35.96,35.96,16.98,57629000000.0,42.2,0.2,2.35,4099000000.0
601988.XSHG,2021-03-31,2021q1,2021-04-30,135972000000.0,3095330000000.0,51113000000.0,2059661000000.0,708239000000.0,268265000000.0,294388000000.0,916663000000.0,30280000000.0,193627000000.0,57478000000.0,25834286000000.0,23647575000000.0,2186711000000.0,,,,,,,,,,,,1955588000000.0,460720000000.0,1494868000000.0,-4260000000.0,7159000000.0,190084000000.0,846236000000.0,31177000000.0,661299000000.0,44557000000.0,-160081000000.0,783960000000.0,580504000000.0,29885000000.0,285086000000.0,694279000000.0,854360000000.0,1770903000000.0,1190399000000.0,13613000000.0,2998000000.0,30873000000.0,14749000000.0,86584000000.0,190743000000.0,5741000000.0,3320000000.0,57309000000.0,53989000000.0,71831000000.0,157855000000.0,72058000000.0,53436000000.0,0.1834,54.5,16.7,14.48,24.64,2.61,15.58,15.58,36.3,36.3,367.75,71831000000.0,45.5,0.23,2.63,7701000000.0
601988.XSHG,2021-06-30,2021q2,2021-08-31,136178000000.0,2979608000000.0,48650000000.0,2105347000000.0,809837000000.0,269280000000.0,294388000000.0,910565000000.0,29435000000.0,193667000000.0,28322000000.0,26317327000000.0,24086979000000.0,2230348000000.0,,,,,,,,,,,,23969000000.0,23969000000.0,0.0,-13636000000.0,4382000000.0,189727000000.0,812098000000.0,45037000000.0,751978000000.0,-53163000000.0,-17304000000.0,459459000000.0,108072000000.0,21961000000.0,333546000000.0,799820000000.0,817124000000.0,592654000000.0,484582000000.0,51902000000.0,3101000000.0,22039000000.0,15006000000.0,91577000000.0,196191000000.0,7693000000.0,2414000000.0,61238000000.0,58824000000.0,76112000000.0,145133000000.0,76244000000.0,58602000000.0,0.1998,47.56,6.86,8.96,5.96,2.81,-8.06,-8.06,42.19,42.19,74.46,76112000000.0,52.44,0.23,2.82,8878000000.0
601988.XSHG,2021-09-30,2021q3,2021-10-30,135971000000.0,2687645000000.0,49187000000.0,2160500000000.0,727912000000.0,269025000000.0,294388000000.0,961212000000.0,36973000000.0,193919000000.0,38198000000.0,26229920000000.0,23943604000000.0,2286316000000.0,,,,,,,,,,,,-289329000000.0,-289329000000.0,0.0,-3417000000.0,6745000000.0,178034000000.0,1021564000000.0,47029000000.0,914412000000.0,20795000000.0,-65800000000.0,145642000000.0,-240907000000.0,20647000000.0,180482000000.0,962511000000.0,1028311000000.0,138159000000.0,379066000000.0,10369000000.0,3286000000.0,20344000000.0,9852000000.0,92614000000.0,199856000000.0,6407000000.0,3101000000.0,53811000000.0,50710000000.0,63693000000.0,153086000000.0,63663000000.0,50590000000.0,0.1723,58.39,-12.13,-13.79,-16.32,2.37,5.48,5.48,35.15,35.15,-157.37,63693000000.0,41.61,0.2,2.38,14651000000.0
601988.XSHG,2021-12-31,2021.0,2022-03-30,,,,,,,,,,,,,,,1.33,16.53,11.3,28.17,82.5,1.75,29.79,187.05,18142887000000.0,15712574000000.0,16323713000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601988.XSHG,2021-12-31,2021q4,2022-03-30,135717000000.0,2873542000000.0,51172000000.0,2225153000000.0,752185000000.0,303209000000.0,294388000000.0,956987000000.0,41780000000.0,213930000000.0,45006000000.0,26722408000000.0,24371855000000.0,2350553000000.0,,,,,,,,,,,,285403000000.0,285403000000.0,0.0,-19965000000.0,11887000000.0,204294000000.0,950179000000.0,30862000000.0,775734000000.0,62155000000.0,-152376000000.0,175643000000.0,395589000000.0,21505000000.0,201874000000.0,810319000000.0,962695000000.0,626917000000.0,231328000000.0,19015000000.0,3642000000.0,21197000000.0,9674000000.0,93571000000.0,202698000000.0,3994000000.0,1945000000.0,54981000000.0,53036000000.0,64495000000.0,149485000000.0,64655000000.0,53201000000.0,0.1802,56.86,2.17,4.59,1.26,2.43,-2.35,-2.35,36.78,36.78,264.63,64495000000.0,43.14,0.21,2.42,9290000000.0
601988.XSHG,2022-03-31,2022q1,2022-04-30,135727000000.0,2898475000000.0,55183000000.0,2269549000000.0,762539000000.0,303081000000.0,294388000000.0,1012278000000.0,35421000000.0,214096000000.0,57055000000.0,27459038000000.0,25064267000000.0,2394771000000.0,,,,,,,,,,,,1750248000000.0,-225383000000.0,1975631000000.0,-11150000000.0,1926000000.0,200961000000.0,823414000000.0,35420000000.0,805749000000.0,64911000000.0,14993000000.0,806757000000.0,-294137000000.0,32027000000.0,249276000000.0,841750000000.0,826757000000.0,1185091000000.0,1479228000000.0,12597000000.0,3303000000.0,29281000000.0,13525000000.0,96262000000.0,206195000000.0,6170000000.0,2790000000.0,60541000000.0,57751000000.0,73997000000.0,161118000000.0,74066000000.0,57701000000.0,0.1962,54.07,10.11,8.89,14.73,2.57,7.78,7.78,37.58,37.58,-182.56,73997000000.0,45.93,0.22,2.57,6171000000.0
601988.XSHG,2022-06-30,2022q2,2022-08-31,135755000000.0,2848590000000.0,58203000000.0,2315234000000.0,788875000000.0,304473000000.0,294388000000.0,1000046000000.0,38109000000.0,214148000000.0,37010000000.0,28052758000000.0,25608006000000.0,2444752000000.0,,,,,,,,,,,,132066000000.0,132066000000.0,0.0,52995000000.0,6214000000.0,203197000000.0,1092239000000.0,43160000000.0,951639000000.0,12205000000.0,-100531000000.0,451514000000.0,167397000000.0,19863000000.0,264657000000.0,997960000000.0,1098491000000.0,743214000000.0,575817000000.0,46980000000.0,3469000000.0,20636000000.0,14241000000.0,98756000000.0,212816000000.0,5088000000.0,1589000000.0,63762000000.0,62173000000.0,77719000000.0,152136000000.0,78003000000.0,62004000000.0,0.2112,48.91,5.32,7.66,5.03,2.7,-5.57,-5.57,41.91,41.91,110.03,77719000000.0,51.09,0.23,2.71,6653000000.0
601988.XSHG,2022-09-30,2022q3,2022-10-29,135760000000.0,3056531000000.0,61278000000.0,2382270000000.0,850578000000.0,304674000000.0,294388000000.0,1052960000000.0,41500000000.0,214113000000.0,49233000000.0,28639287000000.0,26120329000000.0,2518958000000.0,,,,,,,,,,,,-107887000000.0,-107887000000.0,0.0,60418000000.0,2483000000.0,202593000000.0,794132000000.0,50860000000.0,927007000000.0,-163904000000.0,182226000000.0,457649000000.0,-186627000000.0,21727000000.0,288407000000.0,979111000000.0,796885000000.0,555060000000.0,741687000000.0,11347000000.0,3692000000.0,19575000000.0,11910000000.0,107043000000.0,226043000000.0,5094000000.0,3557000000.0,56714000000.0,53157000000.0,68478000000.0,154564000000.0,68624000000.0,53095000000.0,0.1806,55.7,-11.05,-14.5,-11.89,2.26,1.6,1.6,36.69,36.69,-120.74,68478000000.0,44.3,0.2,2.26,4501000000.0
601988.XSHG,2022-12-31,2022.0,2023-03-31,,,,,,,,,,,,,,,1.32,17.52,11.84,28.92,82.9,1.75,25.46,188.73,20201825000000.0,17552761000000.0,16818275000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601988.XSHG,2022-12-31,2022q4,2023-03-31,135759000000.0,3128922000000.0,70192000000.0,2427589000000.0,845584000000.0,337465000000.0,294388000000.0,1049404000000.0,48499000000.0,235362000000.0,58957000000.0,28913857000000.0,26346286000000.0,2567571000000.0,,,,,,,,,,,,317039000000.0,317039000000.0,0.0,-5896000000.0,17115000000.0,220020000000.0,1021312000000.0,38570000000.0,873213000000.0,139835000000.0,-118930000000.0,166073000000.0,302030000000.0,22351000000.0,209152000000.0,920489000000.0,1039419000000.0,232407000000.0,-69623000000.0,15311000000.0,4390000000.0,17610000000.0,7415000000.0,119534000000.0,237219000000.0,7752000000.0,2129000000.0,56487000000.0,54358000000.0,64502000000.0,150191000000.0,63902000000.0,54512000000.0,0.1846,57.05,-0.4,2.26,-5.81,2.27,-2.83,-2.83,37.61,37.61,201.1,64502000000.0,42.95,0.2,2.26,5334000000.0
601988.XSHG,2023-03-31,2023q1,2023-04-29,135778000000.0,3195541000000.0,66487000000.0,2476898000000.0,882440000000.0,337898000000.0,294388000000.0,1101173000000.0,39157000000.0,235524000000.0,45072000000.0,30385693000000.0,27768069000000.0,2617624000000.0,,,,,,,,,,,,2301936000000.0,210470000000.0,2091466000000.0,-10443000000.0,4230000000.0,238099000000.0,901625000000.0,39889000000.0,688103000000.0,-90625000000.0,-177221000000.0,1049648000000.0,488759000000.0,35819000000.0,288023000000.0,728859000000.0,906080000000.0,2033395000000.0,1544636000000.0,37903000000.0,3194000000.0,29526000000.0,17556000000.0,131706000000.0,249040000000.0,3407000000.0,4062000000.0,61725000000.0,57663000000.0,79208000000.0,165813000000.0,79281000000.0,57575000000.0,0.1959,52.23,9.27,6.08,22.8,2.35,10.4,10.4,37.23,37.23,294.77,79208000000.0,47.77,0.21,2.35,11938000000.0
601988.XSHG,2023-06-30,2023q2,2023-08-31,135771000000.0,3125531000000.0,68348000000.0,2515464000000.0,887422000000.0,338267000000.0,294388000000.0,1084631000000.0,41383000000.0,235575000000.0,37633000000.0,31085240000000.0,28423477000000.0,2661763000000.0,,,,,,,,,,,,-43691000000.0,-43691000000.0,0.0,55352000000.0,8387000000.0,244684000000.0,1060286000000.0,50679000000.0,935712000000.0,-164011000000.0,-81555000000.0,692415000000.0,146523000000.0,22063000000.0,285822000000.0,987121000000.0,1068676000000.0,1015003000000.0,868480000000.0,32202000000.0,3277000000.0,23321000000.0,9675000000.0,141303000000.0,257961000000.0,6821000000.0,3531000000.0,65963000000.0,62432000000.0,75360000000.0,153394000000.0,75638000000.0,62298000000.0,0.2121,50.87,6.87,8.27,-4.86,2.5,-7.49,-7.49,43.0,43.0,95.52,75360000000.0,49.13,0.21,2.5,7749000000.0
601988.XSHG,2023-09-30,2023q3,2023-10-31,135752000000.0,3196316000000.0,71867000000.0,2565509000000.0,862467000000.0,338100000000.0,294388000000.0,1139557000000.0,45200000000.0,235570000000.0,47496000000.0,31764820000000.0,29074713000000.0,2690107000000.0,,,,,,,,,,,,42736000000.0,42736000000.0,0.0,-17950000000.0,6062000000.0,244089000000.0,1056741000000.0,51560000000.0,989859000000.0,229845000000.0,-20036000000.0,481418000000.0,-149123000000.0,22538000000.0,294322000000.0,1042764000000.0,1062800000000.0,439833000000.0,588956000000.0,10653000000.0,3666000000.0,20463000000.0,9880000000.0,151030000000.0,270010000000.0,6725000000.0,4052000000.0,58815000000.0,54763000000.0,68485000000.0,151419000000.0,68695000000.0,54657000000.0,0.186,54.77,-10.84,-12.28,-9.12,2.15,-1.29,-1.29,38.84,38.84,-98.48,68485000000.0,45.23,0.19,2.16,4613000000.0
